from_transaction,to_device,id_15
3060018,DEV_7b5b45825d8c,New
3060021,DEV_c462d7089ae1,Found
3060023,DEV_ca40963aeab6,New
3060024,DEV_0e78d5d7c4a2,Found
3060032,DEV_d926ffca8697,Found
3060033,DEV_0e78d5d7c4a2,Found
3060034,DEV_39d42c2670d0,Found
3060037,DEV_07bcd21af128,New
3060038,DEV_afb3a55e4cf3,New
3060041,DEV_6ebb712f5b4f,Found
3060042,DEV_74945d94a011,New
3060043,DEV_3c6d22c8a6e2,Found
3060044,DEV_84d18aa95eee,Found
3060045,DEV_2c30cbf24965,New
3060046,DEV_3796bfaae824,New
3060048,DEV_223e0b3bc28c,Found
3060055,DEV_e2b40121becf,New
3060058,DEV_2bfdf18fa3ab,Found
3060060,DEV_f24706a399c4,Found
3060066,DEV_72e713b99cd3,Found
3060069,DEV_b142ec4b7751,Found
3060071,DEV_e1d19bee3a09,Found
3060074,DEV_e1d19bee3a09,Found
3060075,DEV_d447a3957a0f,New
3060076,DEV_356258a3017d,Unknown
3060079,DEV_966d9dd92eec,Found
3060083,DEV_a01939b860cf,New
3060085,DEV_40a6204f97ee,Found
3060095,DEV_f690c5ddb265,New
3060096,DEV_bd5768005816,New
3060097,DEV_610991e9092c,Found
3060098,DEV_4c01eda17c29,Found
3060101,DEV_966d9dd92eec,Found
3060107,DEV_a0407b22fe4b,Found
3060108,DEV_e1d19bee3a09,Found
3060110,DEV_768b54f77e86,
3060116,DEV_40a6204f97ee,Found
3060118,DEV_e33726071ed4,Found
3060123,DEV_e1d19bee3a09,Found
3060126,DEV_5d3fe338bba6,Found
3060130,DEV_25b9a683279e,Unknown
3060131,DEV_d6bb29001339,Found
3060132,DEV_a0407b22fe4b,Found
3060135,DEV_f690c5ddb265,Found
3060139,DEV_155e05e5a393,Found
3060140,DEV_a0d5c743ab41,Found
3060155,DEV_f284e888e004,Found
3060156,DEV_820abb44b4e1,New
3060157,DEV_858c1e20fed9,Found
3060158,DEV_25b9a683279e,Unknown
3060164,DEV_73c36513aa36,New
3060165,DEV_c5c6ed423252,New
3060166,DEV_ce5a35d3867b,Unknown
3060167,DEV_e2b40121becf,New
3060170,DEV_1617506bab8b,New
3060172,DEV_b376862d5f4c,Found
3060175,DEV_bf1c0a915f9c,Found
3060176,DEV_c02369b9444c,New
3060177,DEV_c462d7089ae1,New
3060179,DEV_ec1e79c0ed67,Found
3060182,DEV_f690c5ddb265,Found
3060187,DEV_e1d19bee3a09,Unknown
3060188,DEV_b376862d5f4c,Found
3060189,DEV_d5d9fc05d32f,Found
3060191,DEV_78eeac019a2d,Found
3060192,DEV_4a834bb04b63,Found
3060195,DEV_7a585dd86f1a,New
3060196,DEV_ce5a35d3867b,Unknown
3060197,DEV_9721d3a19f20,New
3060198,DEV_e10ac1272bca,Found
3060199,DEV_23ad222038f0,Found
3060201,DEV_6d2d03a614ef,New
3060202,DEV_43fa88ceee33,Found
3060204,DEV_76c92f78f5e6,New
3060205,DEV_0e78d5d7c4a2,Unknown
3060207,DEV_a8ed20b8cdbb,Found
3060209,DEV_966d9dd92eec,New
3060210,DEV_f690c5ddb265,New
3060212,DEV_f495eeeca11c,New
3060223,DEV_966d9dd92eec,Found
3060228,DEV_f690c5ddb265,Found
3060229,DEV_6bba4475bfa8,New
3060230,DEV_6437930fb5ff,Found
3060231,DEV_966d9dd92eec,Found
3060243,DEV_6b457216b92c,New
3060246,DEV_966d9dd92eec,Found
3060253,DEV_d5d9fc05d32f,Found
3060255,DEV_7d621bb531c2,Found
3060257,DEV_a8ed20b8cdbb,New
3060266,DEV_230ab7f3e82b,New
3060272,DEV_3d6eccfe4ce9,Found
3060274,DEV_e729ad51b2f6,Found
3060275,DEV_d0c45a725006,New
3060276,DEV_f690c5ddb265,New
3060278,DEV_afa4308afab9,Found
3060281,DEV_0e78d5d7c4a2,Found
3060283,DEV_9721d3a19f20,Found
3060284,DEV_966d9dd92eec,Found
3060285,DEV_0e78d5d7c4a2,Found
3060290,DEV_9f6841bb81ba,New
3060294,DEV_9655dec175e7,Found
3060299,DEV_59015d55451b,New
3060300,DEV_e66fe314ca3d,Found
3060301,DEV_e33726071ed4,Found
3060307,DEV_7bc7b66d2508,New
3060309,DEV_f690c5ddb265,New
3060310,DEV_0e78d5d7c4a2,Found
3060312,DEV_7f97d8e544d3,New
3060318,DEV_6b457216b92c,Found
3060322,DEV_6b457216b92c,Found
3060327,DEV_a559952e8868,Found
3060331,DEV_37250fde9212,Found
3060332,DEV_a3feafbc9918,Found
3060335,DEV_6b457216b92c,New
3060341,DEV_25b9a683279e,Unknown
3060342,DEV_f24706a399c4,Found
3060344,DEV_a65fe4472f00,New
3060347,DEV_a2507f0c637c,Found
3060349,DEV_3c26b2977237,Found
3060351,DEV_e1d19bee3a09,Found
3060352,DEV_14fd052c4f55,New
3060353,DEV_e1d19bee3a09,New
3060359,DEV_0753a919917c,Found
3060360,DEV_19a0c4cbcbee,New
3060361,DEV_3f626d3928a1,New
3060365,DEV_f24706a399c4,Found
3060367,DEV_3dd264a81900,New
3060371,DEV_9f752f04197b,Found
3060372,DEV_4ffa5b31ef06,New
3060379,DEV_f24706a399c4,Found
3060383,DEV_a8ed20b8cdbb,Found
3060384,DEV_0fdae23a3393,New
3060389,DEV_efc3184cf12b,Found
3060393,DEV_768b54f77e86,
3060394,DEV_a559952e8868,New
3060396,DEV_dc5014a77d86,Found
3060397,DEV_6b457216b92c,Found
3060401,DEV_6b457216b92c,New
3060402,DEV_9721d3a19f20,New
3060403,DEV_14fd052c4f55,Found
3060404,DEV_1aa14ea3e2ca,New
3060405,DEV_2b644d441580,New
3060410,DEV_d83172797fb2,Found
3060411,DEV_d1df107dea15,Found
3060415,DEV_c462d7089ae1,Found
3060417,DEV_81c288c0c840,Found
3060422,DEV_dd6cf4ba34ee,New
3060423,DEV_25b9a683279e,Unknown
3060425,DEV_a0407b22fe4b,Found
3060429,DEV_f3023e665c1b,New
3060430,DEV_fe23b17d479c,New
3060432,DEV_b295679ae7f9,New
3060436,DEV_afb3a55e4cf3,New
3060437,DEV_45505eea9731,New
3060439,DEV_f24706a399c4,Found
3060440,DEV_ec1e79c0ed67,Found
3060441,DEV_afb3a55e4cf3,New
3060442,DEV_059ecd03b28d,Found
3060444,DEV_a27cfa7a61b8,New
3060445,DEV_a7aafdc9063e,New
3060447,DEV_9721d3a19f20,New
3060454,DEV_1a6894eab266,Found
3060455,DEV_0e78d5d7c4a2,Found
3060458,DEV_b376862d5f4c,Found
3060463,DEV_a5f3ad677d08,Found
3060464,DEV_4c22cc358971,Found
3060467,DEV_f284e888e004,Found
3060468,DEV_0700eae4c17f,Found
3060470,DEV_768b54f77e86,
3060474,DEV_76c92f78f5e6,New
3060475,DEV_f6e2a294eee5,Found
3060479,DEV_a5f3ad677d08,Found
3060481,DEV_4bb2c7f622a5,New
3060482,DEV_52c1d16dfffa,New
3060484,DEV_18a1fc20f250,Found
3060486,DEV_7fc727c5701e,New
3060489,DEV_c462d7089ae1,Found
3060493,DEV_c462d7089ae1,New
3060496,DEV_25a2bd764bbd,New
3060498,DEV_9721d3a19f20,Found
3060500,DEV_7abe1516b00c,Found
3060501,DEV_4170cb508df6,Found
3060508,DEV_4a834bb04b63,Found
3060509,DEV_a27cfa7a61b8,New
3060510,DEV_f690c5ddb265,Found
3060514,DEV_4a834bb04b63,Found
3060515,DEV_f284e888e004,Unknown
3060517,DEV_f6692bc07860,Found
3060519,DEV_9405b7d7944f,Found
3060520,DEV_e1d19bee3a09,New
3060522,DEV_769c87a513ff,Found
3060525,DEV_952ed682a7cb,New
3060533,DEV_76b4ed69a421,Found
3060534,DEV_f690c5ddb265,New
3060535,DEV_cc94b42fa75b,Found
3060536,DEV_059ecd03b28d,New
3060538,DEV_bd5768005816,New
3060540,DEV_8c2df5b93f2b,Unknown
3060541,DEV_bb817aceec8b,Found
3060543,DEV_19a0c4cbcbee,Unknown
3060544,DEV_ecd30c6de801,New
3060545,DEV_74945d94a011,New
3060548,DEV_7e8503a436cf,Found
3060549,DEV_e1d19bee3a09,Found
3060550,DEV_7c6344e0a82e,New
3060553,DEV_0783f6d66968,New
3060555,DEV_f6ae974d8f68,New
3060557,DEV_cc94b42fa75b,Found
3060559,DEV_9405b7d7944f,Found
3060560,DEV_6d00c1d995fe,New
3060561,DEV_b9cb5545a492,Found
3060563,DEV_cc94b42fa75b,Found
3060565,DEV_2bd7a2d0eb92,New
3060567,DEV_d6644f9c564e,New
3060568,DEV_78eeac019a2d,New
3060570,DEV_d9579a66e0e1,New
3060575,DEV_d760796747a1,Found
3060576,DEV_5b47f1df6b3f,New
3060581,DEV_f690c5ddb265,Found
3060586,DEV_24d956af81b9,Found
3060588,DEV_f690c5ddb265,New
3060590,DEV_f690c5ddb265,Found
3060592,DEV_768b54f77e86,
3060596,DEV_c6c9ff345a9c,New
3060598,DEV_247eb3e46a8b,New
3060601,DEV_14fd052c4f55,New
3060602,DEV_73c36513aa36,New
3060603,DEV_ec1e79c0ed67,New
3060613,DEV_21da889c2d08,New
3060614,DEV_25b9a683279e,Unknown
3060619,DEV_228fca125d67,New
3060620,DEV_74805cbff942,Found
3060623,DEV_b9cb5545a492,Found
3060624,DEV_f690c5ddb265,Found
3060628,DEV_c61639946f61,New
3060629,DEV_9405b7d7944f,New
3060633,DEV_c34aff1778c8,Found
3060635,DEV_9bc335223c59,New
3060637,DEV_d6bb29001339,Found
3060639,DEV_ec1e79c0ed67,New
3060646,DEV_e2b40121becf,New
3060650,DEV_eb569b47f00e,Found
3060652,DEV_ca6e9d752be4,Found
3060653,DEV_e6be5836b578,Found
3060656,DEV_a5f3ad677d08,New
3060659,DEV_e364f13d9cdc,New
3060660,DEV_e1d19bee3a09,New
3060661,DEV_ec1e79c0ed67,New
3060673,DEV_f690c5ddb265,Found
3060678,DEV_2f0414a66e82,New
3060683,DEV_e6be5836b578,Found
3060686,DEV_613117ff4644,New
3060687,DEV_768b54f77e86,
3060688,DEV_a5f3ad677d08,Found
3060689,DEV_43fa88ceee33,Found
3060694,DEV_ef64018bd8b1,New
3060697,DEV_2bd0fd3bb82a,New
3060700,DEV_d6644f9c564e,New
3060702,DEV_b6a92bd4221a,New
3060703,DEV_a68eafb5e24e,Found
3060705,DEV_77b82f840599,Unknown
3060706,DEV_ef6294bab59e,Found
3060707,DEV_768b54f77e86,
3060708,DEV_4b91992ee30a,New
3060709,DEV_f284e888e004,Unknown
3060711,DEV_e1d19bee3a09,Found
3060713,DEV_6c0c02512db5,New
3060714,DEV_ca40963aeab6,New
3060716,DEV_e2b40121becf,New
3060719,DEV_e1d19bee3a09,New
3060720,DEV_3c6d22c8a6e2,New
3060722,DEV_4c0f04f45b20,New
3060723,DEV_768b54f77e86,
3060724,DEV_f690c5ddb265,Found
3060727,DEV_786a80fee53a,Found
3060728,DEV_f6878b91467b,New
3060729,DEV_2c30cbf24965,New
3060732,DEV_78eeac019a2d,New
3060733,DEV_d094973e8d8c,Found
3060736,DEV_a43273f33a19,New
3060738,DEV_ce5a35d3867b,New
3060741,DEV_495bd2dd4e19,New
3060751,DEV_228fca125d67,Found
3060752,DEV_a27cfa7a61b8,Found
3060755,DEV_98cd7615f067,New
3060756,DEV_45ba4fce3a2b,Found
3060761,DEV_6b457216b92c,New
3060762,DEV_023d2d2e0582,Found
3060763,DEV_e1d19bee3a09,Found
3060772,DEV_07f4b5d85a3c,New
3060773,DEV_b376862d5f4c,Found
3060778,DEV_46a159dbd8a2,New
3060780,DEV_c462d7089ae1,Found
3060781,DEV_24d956af81b9,New
3060789,DEV_6aa9a4d0ad08,New
3060790,DEV_c462d7089ae1,New
3060792,DEV_c462d7089ae1,Found
3060800,DEV_e1d19bee3a09,New
3060801,DEV_4f0d8b3c7de5,Found
3060804,DEV_f690c5ddb265,New
3060805,DEV_23d041ab0794,New
3060806,DEV_e1d19bee3a09,New
3060807,DEV_c462d7089ae1,Found
3060810,DEV_25b9a683279e,Unknown
3060812,DEV_ef6294bab59e,Found
3060813,DEV_f284e888e004,Unknown
3060815,DEV_023d2d2e0582,Found
3060823,DEV_f284e888e004,Unknown
3060826,DEV_768b54f77e86,
3060829,DEV_2bd0fd3bb82a,New
3060830,DEV_f284e888e004,Unknown
3060831,DEV_c448bfa936e7,Unknown
3060832,DEV_f284e888e004,Unknown
3060835,DEV_da66a8e68438,Found
3060836,DEV_c462d7089ae1,Found
3060837,DEV_0eb2a9a57a79,New
3060838,DEV_4154b386eb05,New
3060840,DEV_43fa88ceee33,New
3060844,DEV_023d2d2e0582,Found
3060845,DEV_2199ff12afde,New
3060847,DEV_c462d7089ae1,New
3060848,DEV_74b64bb98673,Found
3060849,DEV_6b457216b92c,Found
3060850,DEV_4bb2c7f622a5,Unknown
3060853,DEV_768b54f77e86,
3060855,DEV_72e713b99cd3,Found
3060856,DEV_c448bfa936e7,New
3060858,DEV_e2b40121becf,New
3060871,DEV_a35e657ddaea,Found
3060874,DEV_e6be5836b578,Found
3060875,DEV_613117ff4644,New
3060878,DEV_d8f03532010a,New
3060881,DEV_f8234624a1af,Found
3060884,DEV_0e78d5d7c4a2,Found
3060885,DEV_c448bfa936e7,Found
3060886,DEV_73a8e3d96462,New
3060887,DEV_c908ee26b882,New
3060888,DEV_e1d19bee3a09,New
3060893,DEV_f284e888e004,Found
3060895,DEV_685a70483b66,New
3060899,DEV_f24706a399c4,New
3060900,DEV_01034112574e,New
3060902,DEV_e4030ffeddb8,Found
3060904,DEV_d0dc2e4ec1cd,New
3060906,DEV_e2b40121becf,New
3060911,DEV_a736186a4cd6,Found
3060912,DEV_356258a3017d,New
3060916,DEV_d1ef10957664,New
3060917,DEV_43fa88ceee33,Found
3060921,DEV_768b54f77e86,
3060923,DEV_43fa88ceee33,Found
3060924,DEV_768b54f77e86,
3060925,DEV_0e8b04ab1bf5,Found
3060928,DEV_ca6e9d752be4,New
3060929,DEV_d1ef10957664,Found
3060930,DEV_e1d19bee3a09,New
3060933,DEV_0e8b04ab1bf5,Found
3060937,DEV_0e78d5d7c4a2,Found
3060938,DEV_78eeac019a2d,Unknown
3060939,DEV_98cd7615f067,Found
3060940,DEV_2199ff12afde,Found
3060942,DEV_47f9a808e897,Found
3060944,DEV_c462d7089ae1,Found
3060947,DEV_540585d9ef32,Found
3060950,DEV_16bb3657bd86,Found
3060954,DEV_fd2022934b3d,Unknown
3060959,DEV_769c87a513ff,New
3060960,DEV_d0c45a725006,New
3060962,DEV_0e8b04ab1bf5,New
3060966,DEV_74945d94a011,Found
3060970,DEV_1b385ef4858f,New
3060971,DEV_616bd1cb9da4,New
3060972,DEV_768b54f77e86,
3060973,DEV_6b457216b92c,New
3060974,DEV_f085aeefe63c,Found
3060975,DEV_d8f03532010a,Found
3060977,DEV_74945d94a011,Found
3060978,DEV_16bb3657bd86,Found
3060979,DEV_228fca125d67,Found
3060981,DEV_43fa88ceee33,Found
3060982,DEV_1e1c23371d16,New
3060983,DEV_616bd1cb9da4,New
3060984,DEV_f690c5ddb265,Found
3060989,DEV_bb817aceec8b,Found
3060991,DEV_e6be5836b578,Found
3060995,DEV_6b457216b92c,New
3060999,DEV_e2b40121becf,New
3061001,DEV_265e7a110580,New
3061002,DEV_0e78d5d7c4a2,Found
3061005,DEV_6b457216b92c,New
3061006,DEV_e4030ffeddb8,New
3061007,DEV_0aa89b2acca5,New
3061010,DEV_2199ff12afde,Found
3061015,DEV_74945d94a011,Found
3061016,DEV_5ae621a3c886,Unknown
3061017,DEV_768b54f77e86,
3061018,DEV_16bb3657bd86,Found
3061024,DEV_e1d19bee3a09,Found
3061027,DEV_0e78d5d7c4a2,Found
3061030,DEV_47f9a808e897,New
3061031,DEV_c462d7089ae1,New
3061035,DEV_db990328f193,New
3061038,DEV_d6644f9c564e,New
3061041,DEV_f690c5ddb265,Found
3061042,DEV_40a6204f97ee,New
3061045,DEV_e1d19bee3a09,New
3061049,DEV_afb3a55e4cf3,Found
3061055,DEV_c462d7089ae1,Found
3061056,DEV_16bb3657bd86,Found
3061060,DEV_fcbaad1269b1,New
3061062,DEV_e1d19bee3a09,New
3061072,DEV_47df55230f27,New
3061074,DEV_dd6cf4ba34ee,New
3061079,DEV_beb1e5edede8,New
3061081,DEV_16bb3657bd86,Found
3061082,DEV_6b457216b92c,Found
3061085,DEV_19a0c4cbcbee,New
3061086,DEV_78eeac019a2d,New
3061087,DEV_9721d3a19f20,New
3061092,DEV_ec1e79c0ed67,Found
3061093,DEV_d094973e8d8c,New
3061095,DEV_059ecd03b28d,Found
3061096,DEV_ef6294bab59e,Found
3061097,DEV_605141bd900f,New
3061098,DEV_0d635a11ddeb,New
3061099,DEV_74945d94a011,New
3061100,DEV_e1fa1d4144c8,Found
3061102,DEV_7c6344e0a82e,New
3061106,DEV_be623574953f,Found
3061107,DEV_6b457216b92c,Found
3061108,DEV_25a2bd764bbd,New
3061114,DEV_9721d3a19f20,Found
3061115,DEV_a8cf2533a561,New
3061117,DEV_ef6294bab59e,Found
3061118,DEV_f690c5ddb265,New
3061119,DEV_bf1c0a915f9c,Found
3061122,DEV_f690c5ddb265,Found
3061127,DEV_ec1e79c0ed67,Found
3061132,DEV_0e78d5d7c4a2,Unknown
3061137,DEV_6b457216b92c,Found
3061139,DEV_ec1e79c0ed67,New
3061141,DEV_2e3150fd54df,Found
3061145,DEV_9695564381ca,Found
3061147,DEV_e2b40121becf,New
3061149,DEV_ff9aa54d5183,New
3061153,DEV_8e37cf0775f4,New
3061155,DEV_6a4d27a47ba5,Found
3061160,DEV_25a2bd764bbd,New
3061162,DEV_038b86389a5b,Found
3061164,DEV_3dfb04ac23e6,Unknown
3061167,DEV_94b0d4e2ae88,Found
3061174,DEV_9721d3a19f20,Found
3061175,DEV_f24706a399c4,New
3061178,DEV_a0d5c743ab41,New
3061179,DEV_e1d19bee3a09,Found
3061180,DEV_3c26b2977237,Found
3061181,DEV_25b9a683279e,Unknown
3061182,DEV_6437930fb5ff,New
3061183,DEV_db990328f193,New
3061184,DEV_768b54f77e86,
3061188,DEV_0e78d5d7c4a2,Found
3061192,DEV_4c01eda17c29,Found
3061195,DEV_e2b40121becf,New
3061199,DEV_f690c5ddb265,New
3061201,DEV_9721d3a19f20,New
3061202,DEV_e0e2a13117d1,Found
3061204,DEV_e81cd438155b,Found
3061208,DEV_d68b490f79ed,Found
3061210,DEV_bf99f2c7176d,Unknown
3061215,DEV_ca6e9d752be4,Found
3061217,DEV_43ad284bba36,New
3061218,DEV_6aa9a4d0ad08,New
3061221,DEV_6437930fb5ff,New
3061224,DEV_9888eb98bb22,Found
3061226,DEV_a70ccc55d4b4,New
3061228,DEV_dcbfa81fd44e,Unknown
3061231,DEV_e35b896f623a,New
3061233,DEV_768b54f77e86,
3061235,DEV_4fd3e6072036,New
3061236,DEV_f57551d7f54c,Found
3061241,DEV_b7724880609d,New
3061248,DEV_a5f3ad677d08,Found
3061249,DEV_7c6344e0a82e,New
3061250,DEV_667dae11d7b4,New
3061251,DEV_e2b40121becf,New
3061256,DEV_0e78d5d7c4a2,New
3061258,DEV_16cc36b8ca27,Found
3061259,DEV_c6c9ff345a9c,New
3061260,DEV_c70b2787aa80,New
3061261,DEV_4154b386eb05,New
3061262,DEV_16d93e1088d2,New
3061264,DEV_f690c5ddb265,New
3061265,DEV_25b9a683279e,Unknown
3061269,DEV_e364f13d9cdc,New
3061270,DEV_534e36cad40f,Found
3061271,DEV_e4b7389a7dce,New
3061273,DEV_1fba36140822,Found
3061275,DEV_78eeac019a2d,Found
3061278,DEV_ed2a94405ec3,New
3061279,DEV_c448bfa936e7,Found
3061280,DEV_f57551d7f54c,Found
3061281,DEV_47df55230f27,New
3061282,DEV_ec1e79c0ed67,Found
3061294,DEV_534e36cad40f,Found
3061300,DEV_c462d7089ae1,New
3061301,DEV_2bd7a2d0eb92,New
3061302,DEV_7d41efdfa6b7,New
3061306,DEV_b376862d5f4c,New
3061307,DEV_94b0d4e2ae88,Found
3061311,DEV_37250fde9212,New
3061312,DEV_e2b40121becf,New
3061313,DEV_6b457216b92c,New
3061315,DEV_8bd2966c05f3,Found
3061316,DEV_f690c5ddb265,Found
3061319,DEV_c462d7089ae1,New
3061321,DEV_6ae2841f15ec,New
3061322,DEV_e1d19bee3a09,New
3061323,DEV_744a9660afdf,Found
3061335,DEV_1ddaa34b7eb4,New
3061337,DEV_534e36cad40f,New
3061340,DEV_1b385ef4858f,Found
3061341,DEV_7c6344e0a82e,Found
3061342,DEV_25b9a683279e,Unknown
3061343,DEV_9e580047e0b0,New
3061344,DEV_d6bb29001339,Found
3061345,DEV_534e36cad40f,Found
3061346,DEV_e652628240f0,New
3061349,DEV_a65fe4472f00,New
3061352,DEV_4fd3e6072036,Found
3061360,DEV_832e277c0200,Found
3061363,DEV_e1d19bee3a09,Found
3061364,DEV_6437930fb5ff,New
3061365,DEV_f2d97b213d39,Found
3061368,DEV_e8fd422f70a6,New
3061370,DEV_25b9a683279e,Unknown
3061374,DEV_174e45274502,Found
3061375,DEV_c5f2963c1bd9,New
3061377,DEV_7c6344e0a82e,New
3061378,DEV_c691860ddaee,New
3061381,DEV_43fa88ceee33,Found
3061385,DEV_f3d059723213,New
3061388,DEV_e1d19bee3a09,Found
3061389,DEV_e1d19bee3a09,New
3061394,DEV_c462d7089ae1,New
3061398,DEV_174e45274502,New
3061399,DEV_2bd0fd3bb82a,Found
3061402,DEV_25b9a683279e,Unknown
3061403,DEV_25a2bd764bbd,New
3061406,DEV_40a6204f97ee,Found
3061407,DEV_a1483586a041,Found
3061409,DEV_f690c5ddb265,New
3061411,DEV_534e36cad40f,Found
3061413,DEV_6b457216b92c,Found
3061414,DEV_9e580047e0b0,New
3061421,DEV_b376862d5f4c,New
3061425,DEV_5ca556ac4b60,New
3061428,DEV_2ca0a3d079d5,New
3061429,DEV_e1d19bee3a09,New
3061430,DEV_1435f26530d1,New
3061436,DEV_534e36cad40f,New
3061437,DEV_6b457216b92c,Found
3061440,DEV_0afd87e964f0,New
3061441,DEV_768b54f77e86,
3061442,DEV_45716e061d2a,New
3061444,DEV_d7d4f6e15132,Found
3061449,DEV_bf99f2c7176d,Unknown
3061452,DEV_d7d4f6e15132,Found
3061454,DEV_e1d19bee3a09,New
3061455,DEV_77f35c070e06,New
3061456,DEV_78eeac019a2d,Found
3061457,DEV_ca6e9d752be4,Found
3061458,DEV_3d6eccfe4ce9,Found
3061459,DEV_b376862d5f4c,Found
3061461,DEV_d97334dcc143,New
3061462,DEV_b986316530ed,New
3061463,DEV_f96170de82fc,New
3061464,DEV_9721d3a19f20,Found
3061465,DEV_6d00c1d995fe,New
3061467,DEV_db990328f193,Found
3061468,DEV_7eeae1b2fd5e,New
3061469,DEV_78eeac019a2d,Found
3061471,DEV_72ad6918ef0c,New
3061474,DEV_7a0a973175b2,New
3061475,DEV_356258a3017d,Unknown
3061486,DEV_70d4d3714cce,New
3061492,DEV_45716e061d2a,Found
3061494,DEV_f690c5ddb265,Found
3061495,DEV_e1d19bee3a09,New
3061500,DEV_4d74f2d96449,New
3061504,DEV_ed2a94405ec3,Found
3061511,DEV_e1d19bee3a09,Found
3061512,DEV_e73e8a2a3bb4,New
3061513,DEV_e1d19bee3a09,New
3061515,DEV_fe4385d8a96e,Found
3061516,DEV_7ab3aa5e4dda,New
3061517,DEV_bf99f2c7176d,Unknown
3061519,DEV_2cfeae3ae104,New
3061520,DEV_3bc2ba781434,New
3061521,DEV_f690c5ddb265,Found
3061523,DEV_0e78d5d7c4a2,Unknown
3061524,DEV_2c30cbf24965,New
3061526,DEV_b466d2ad12e8,New
3061530,DEV_e8fd422f70a6,New
3061531,DEV_e2b40121becf,New
3061532,DEV_8f2a9e4df5ec,Found
3061533,DEV_0e78d5d7c4a2,Found
3061534,DEV_8f2a9e4df5ec,Found
3061536,DEV_45716e061d2a,Found
3061537,DEV_afb3a55e4cf3,New
3061540,DEV_5b57ae74194a,Found
3061542,DEV_e1d19bee3a09,New
3061543,DEV_e6be5836b578,New
3061545,DEV_f690c5ddb265,Found
3061548,DEV_e6be5836b578,Found
3061552,DEV_25b9a683279e,Unknown
3061553,DEV_654c006daef9,New
3061554,DEV_4538e78c5d3c,Found
3061556,DEV_73c36513aa36,New
3061558,DEV_6d1879d3e3cd,Found
3061559,DEV_c462d7089ae1,New
3061560,DEV_c9c09d6fcea9,New
3061561,DEV_768b54f77e86,
3061564,DEV_ef64018bd8b1,Found
3061565,DEV_6b457216b92c,New
3061567,DEV_25b9a683279e,Unknown
3061569,DEV_e66fe314ca3d,New
3061572,DEV_e1d19bee3a09,Found
3061574,DEV_e1d19bee3a09,Found
3061576,DEV_6f176f25c20e,New
3061577,DEV_f284e888e004,Unknown
3061580,DEV_fa5bab27ad00,Found
3061581,DEV_97ad251b5198,New
3061582,DEV_a91cdad5a693,New
3061583,DEV_832e277c0200,Unknown
3061584,DEV_e35b896f623a,New
3061587,DEV_52b6f95f0edd,New
3061588,DEV_bfbddafb1974,New
3061591,DEV_fa5bab27ad00,New
3061592,DEV_76eb8577ed73,Found
3061593,DEV_f690c5ddb265,Found
3061595,DEV_84f4f13a0d28,Found
3061596,DEV_ef6294bab59e,Found
3061598,DEV_4538e78c5d3c,Found
3061601,DEV_505d047c758f,New
3061603,DEV_afb3a55e4cf3,New
3061604,DEV_f284e888e004,Unknown
3061606,DEV_fc095f8c4442,Found
3061607,DEV_abe6cb0b0f01,New
3061609,DEV_db79c95d88f2,Found
3061610,DEV_2795e99b267e,Found
3061611,DEV_37250fde9212,New
3061613,DEV_9405b7d7944f,New
3061614,DEV_a8cf2533a561,New
3061615,DEV_768b54f77e86,
3061616,DEV_e1d19bee3a09,New
3061617,DEV_9f6841bb81ba,New
3061618,DEV_84f4f13a0d28,Found
3061622,DEV_afb3a55e4cf3,New
3061623,DEV_45716e061d2a,New
3061624,DEV_1528074c6b88,Found
3061628,DEV_ec1e79c0ed67,Found
3061630,DEV_e1d19bee3a09,Found
3061632,DEV_6b457216b92c,Found
3061633,DEV_b986316530ed,Found
3061636,DEV_a3feafbc9918,Found
3061639,DEV_769c87a513ff,New
3061640,DEV_e1d19bee3a09,Found
3061641,DEV_9405b7d7944f,Found
3061642,DEV_9f6841bb81ba,New
3061644,DEV_e1d19bee3a09,New
3061646,DEV_43fa88ceee33,Found
3061647,DEV_25b9a683279e,Unknown
3061649,DEV_40a6204f97ee,Found
3061651,DEV_74945d94a011,New
3061652,DEV_921c4aabfedd,New
3061653,DEV_72b60731cf4a,Found
3061655,DEV_6f47af61685e,Found
3061656,DEV_a0d5c743ab41,Found
3061657,DEV_84f4f13a0d28,Found
3061659,DEV_9f6841bb81ba,Found
3061660,DEV_b9310ad81315,New
3061664,DEV_95ab9e2a20c0,New
3061666,DEV_ef6294bab59e,Found
3061673,DEV_9721d3a19f20,Found
3061675,DEV_a1a20c79cf6d,Found
3061678,DEV_9f6841bb81ba,Found
3061684,DEV_ec1e79c0ed67,Found
3061685,DEV_25b9a683279e,Unknown
3061686,DEV_0d30b0a13fd1,Found
3061688,DEV_c5f2963c1bd9,Found
3061690,DEV_e1d19bee3a09,New
3061694,DEV_56c8ba0ed740,Found
3061695,DEV_b9310ad81315,Found
3061697,DEV_e2b40121becf,New
3061698,DEV_ca6e9d752be4,New
3061700,DEV_e1d19bee3a09,Found
3061701,DEV_00cd49a385a1,New
3061704,DEV_25b9a683279e,Unknown
3061710,DEV_b9310ad81315,Found
3061711,DEV_1435f26530d1,Found
3061712,DEV_b9310ad81315,Found
3061713,DEV_c9c09d6fcea9,New
3061715,DEV_d6644f9c564e,New
3061718,DEV_fad7c05bbef1,Found
3061719,DEV_f2d97b213d39,New
3061720,DEV_1ca9bd7c4f4e,New
3061721,DEV_980057fe1c37,Found
3061722,DEV_7c6344e0a82e,New
