from_case,to_transaction,is_first_fraud
CC-1808,3148293,1
CC-1808,3148350,0
CC-1809,3146743,1
CC-1809,3150788,0
CC-1810,3148583,1
CC-1811,3150468,1
CC-1812,3148386,1
CC-1813,3143481,1
CC-1813,3149427,0
CC-1814,3148793,1
CC-1815,3137187,1
CC-1815,3141217,0
CC-1815,3142423,0
CC-1815,3146450,0
CC-1815,3151041,0
CC-1816,3148701,1
CC-1816,3148731,0
CC-1816,3148930,0
CC-1817,3144954,1
CC-1817,3151399,0
CC-1817,3151434,0
CC-1818,3149475,1
CC-1819,3149793,1
CC-1820,3149195,1
CC-1820,3149198,0
CC-1820,3149227,0
CC-1821,3147618,1
CC-1821,3150236,0
CC-1822,3148555,1
CC-1823,3151847,1
CC-1824,3152436,0
CC-1825,3150027,1
CC-1826,3151657,1
CC-1827,3151596,1
CC-1828,3151460,1
CC-1829,3150245,1
CC-1830,3149264,1
CC-1831,3149075,1
CC-1832,3152632,1
CC-1832,3152712,0
CC-1832,3153249,0
CC-1832,3153261,0
CC-1832,3153295,0
CC-1833,3136824,1
CC-1833,3140191,0
CC-1833,3144457,0
CC-1833,3145169,0
CC-1833,3149324,0
CC-1834,3149791,1
CC-1834,3149820,0
CC-1835,3150822,1
CC-1835,3150836,0
CC-1836,3151384,1
CC-1837,3144631,1
CC-1837,3144655,0
CC-1837,3147119,0
CC-1837,3151292,0
CC-1838,3153150,0
CC-1839,3151259,1
CC-1839,3151284,0
CC-1839,3151440,0
CC-1839,3151473,0
CC-1840,3150170,1
CC-1840,3150208,0
CC-1841,3154331,0
CC-1842,3153456,0
CC-1843,3152300,1
CC-1844,3150627,1
CC-1844,3150649,0
CC-1845,3154165,1
CC-1846,3152202,1
CC-1846,3152340,0
CC-1847,3151610,1
CC-1848,3151136,1
CC-1849,3147529,1
CC-1849,3150970,0
CC-1849,3152301,0
CC-1850,3151050,1
CC-1851,3153398,1
CC-1852,3152455,1
CC-1853,3154674,0
CC-1854,3153658,1
CC-1854,3153674,0
CC-1855,3151672,1
CC-1856,3150918,1
CC-1856,3153253,0
CC-1857,3154780,1
CC-1857,3154782,0
CC-1858,3154941,1
CC-1859,3155034,1
CC-1860,3154596,1
CC-1860,3154603,0
CC-1860,3154617,0
CC-1861,3154004,1
CC-1862,3153761,1
CC-1863,3154656,1
CC-1864,3152335,1
CC-1864,3152345,0
CC-1864,3152359,0
CC-1864,3154322,0
CC-1865,3154919,1
CC-1866,3152898,1
CC-1867,3152653,1
CC-1868,3154312,1
CC-1869,3152864,1
CC-1870,3155900,1
CC-1871,3154954,1
CC-1871,3154967,0
CC-1871,3154968,0
CC-1872,3155980,1
CC-1873,3154045,1
CC-1873,3155013,0
CC-1874,3153446,1
CC-1875,3153995,1
CC-1875,3154046,0
CC-1875,3154220,0
CC-1876,3150547,1
CC-1876,3154032,0
CC-1876,3154245,0
CC-1877,3153852,1
CC-1878,3156690,0
CC-1879,3156387,1
CC-1879,3156389,0
CC-1879,3156392,0
CC-1879,3156399,0
CC-1879,3156461,0
CC-1880,3156509,1
CC-1881,3157113,0
CC-1882,3153903,1
CC-1883,3154370,1
CC-1884,3154311,1
CC-1884,3154314,0
CC-1884,3154348,0
CC-1884,3154353,0
CC-1884,3154362,0
CC-1884,3154390,0
CC-1884,3154395,0
CC-1884,3154410,0
CC-1885,3155134,1
CC-1886,3157402,1
CC-1887,3157481,0
CC-1888,3156172,1
CC-1889,3154511,1
CC-1890,3156280,1
CC-1891,3157867,1
CC-1892,3154972,1
CC-1893,3155037,1
CC-1893,3155048,0
CC-1893,3155306,0
CC-1893,3155344,0
CC-1893,3155361,0
CC-1894,3158150,1
CC-1895,3158135,1
CC-1896,3156848,1
CC-1897,3155942,1
CC-1898,3157748,1
CC-1899,3156435,1
CC-1899,3156454,0
CC-1900,3158192,1
CC-1901,3155088,1
CC-1902,3151947,1
CC-1902,3154649,0
CC-1902,3155373,0
CC-1903,3155817,1
CC-1904,3157073,1
CC-1905,3155038,1
CC-1905,3155084,0
CC-1905,3155741,0
CC-1906,3153415,1
CC-1906,3155246,0
CC-1907,3153005,1
CC-1907,3157880,0
CC-1907,3157898,0
CC-1908,3158093,1
CC-1909,3153255,1
CC-1909,3157403,0
CC-1909,3158035,0
CC-1910,3157908,1
CC-1911,3155800,1
CC-1912,3158429,1
CC-1912,3158469,0
CC-1913,3152265,1
CC-1913,3156176,0
CC-1913,3158747,0
CC-1913,3158806,0
CC-1914,3156866,1
CC-1914,3156868,0
CC-1915,3154301,1
CC-1915,3156185,0
CC-1916,3158920,1
CC-1917,3156512,1
CC-1917,3156542,0
CC-1918,3159374,1
CC-1918,3159384,0
CC-1919,3156350,1
CC-1920,3158780,1
CC-1920,3158786,0
CC-1921,3155947,1
CC-1922,3153046,1
CC-1922,3157589,0
CC-1923,3159187,1
CC-1924,3158821,1
CC-1925,3154582,1
CC-1925,3156117,0
CC-1925,3156207,0
CC-1926,3147878,1
CC-1926,3148068,0
CC-1926,3148660,0
CC-1926,3149553,0
CC-1926,3152216,0
CC-1926,3157237,0
CC-1927,3159721,1
CC-1928,3157799,1
CC-1929,3157618,1
CC-1929,3158073,0
CC-1929,3158085,0
CC-1929,3158100,0
CC-1929,3158168,0
CC-1930,3122735,1
CC-1930,3123210,0
CC-1930,3124095,0
CC-1930,3126141,0
CC-1930,3128516,0
CC-1930,3129455,0
CC-1930,3131696,0
CC-1930,3133244,0
CC-1930,3133826,0
CC-1930,3133896,0
CC-1930,3135002,0
CC-1930,3135276,0
CC-1930,3135454,0
CC-1930,3135473,0
CC-1930,3135569,0
CC-1930,3136068,0
CC-1930,3136141,0
CC-1930,3136648,0
CC-1930,3139111,0
CC-1930,3139125,0
CC-1930,3141926,0
CC-1930,3146369,0
CC-1930,3146419,0
CC-1930,3148225,0
CC-1930,3153743,0
CC-1930,3153792,0
CC-1930,3153841,0
CC-1930,3155098,0
CC-1930,3155099,0
CC-1930,3155370,0
CC-1930,3155584,0
CC-1930,3157989,0
CC-1931,3157812,1
CC-1931,3157828,0
CC-1932,3160591,1
CC-1933,3158487,1
CC-1934,3158864,1
CC-1935,3159702,1
CC-1936,3159957,1
CC-1936,3159961,0
CC-1937,3157492,1
CC-1938,3160495,0
CC-1939,3157818,1
CC-1939,3157822,0
CC-1940,3158181,1
CC-1941,3154588,1
CC-1941,3154667,0
CC-1941,3160836,0
CC-1942,3158543,1
CC-1943,3160101,1
CC-1944,3161299,0
CC-1945,3157863,1
CC-1946,3146332,1
CC-1946,3146389,0
CC-1946,3151156,0
CC-1946,3156330,0
CC-1946,3159910,0
CC-1947,3144536,1
CC-1947,3150962,0
CC-1947,3152621,0
CC-1947,3153797,0
CC-1947,3155389,0
CC-1947,3156083,0
CC-1947,3157232,0
CC-1947,3158298,0
CC-1947,3159900,0
CC-1947,3159918,0
CC-1948,3130982,1
CC-1948,3131602,0
CC-1948,3133380,0
CC-1948,3133390,0
CC-1948,3137628,0
CC-1948,3137868,0
CC-1948,3137877,0
CC-1948,3137894,0
CC-1948,3137900,0
CC-1948,3140610,0
CC-1948,3141221,0
CC-1948,3141267,0
CC-1948,3141325,0
CC-1948,3142316,0
CC-1948,3143681,0
CC-1948,3147785,0
CC-1948,3147849,0
CC-1948,3150242,0
CC-1948,3151439,0
CC-1948,3151448,0
CC-1948,3156272,0
CC-1948,3157521,0
CC-1948,3157556,0
CC-1948,3158242,0
CC-1948,3158441,0
CC-1948,3159023,0
CC-1949,3159644,1
CC-1949,3159677,0
CC-1949,3159728,0
CC-1949,3159759,0
CC-1950,3159409,1
CC-1951,3154998,1
CC-1951,3155007,0
CC-1951,3159651,0
CC-1952,3156691,1
CC-1952,3158538,0
CC-1953,3161059,1
CC-1954,3160364,1
CC-1955,3160471,1
CC-1956,3153323,1
CC-1956,3154115,0
CC-1956,3160146,0
CC-1956,3160693,0
CC-1957,3158662,1
CC-1957,3158691,0
CC-1958,3159557,1
CC-1959,3151777,1
CC-1959,3155993,0
CC-1959,3159527,0
CC-1959,3159593,0
CC-1959,3159616,0
CC-1959,3159618,0
CC-1960,3158236,1
CC-1960,3159298,0
CC-1961,3159346,1
CC-1962,3157814,1
CC-1962,3160620,0
CC-1962,3160897,0
CC-1963,3160370,1
CC-1964,3152701,1
CC-1964,3153001,0
CC-1964,3153299,0
CC-1964,3155540,0
CC-1964,3158486,0
CC-1965,3161741,1
CC-1966,3161542,0
CC-1967,3160330,1
CC-1968,3161798,1
CC-1969,3158716,1
CC-1969,3161876,0
CC-1970,3162158,1
CC-1971,3161042,1
CC-1972,3162728,1
CC-1973,3154670,1
CC-1973,3154703,0
CC-1973,3154713,0
CC-1973,3158289,0
CC-1973,3158291,0
CC-1973,3160115,0
CC-1974,3149574,1
CC-1974,3151431,0
CC-1974,3151756,0
CC-1974,3154814,0
CC-1974,3154820,0
CC-1974,3154864,0
CC-1974,3155620,0
CC-1974,3159273,0
CC-1974,3163802,0
CC-1975,3158023,1
CC-1975,3162883,0
CC-1976,3163897,1
CC-1977,3162476,1
CC-1978,3163746,1
CC-1979,3162984,1
CC-1980,3161277,1
CC-1981,3162747,1
CC-1982,3164194,0
CC-1983,3164023,1
CC-1983,3164032,0
CC-1984,3163084,1
CC-1984,3164247,0
CC-1985,3161314,1
CC-1986,3162507,1
CC-1987,3164142,1
CC-1988,3156417,1
CC-1988,3156523,0
CC-1988,3156936,0
CC-1988,3160172,0
CC-1988,3160762,0
CC-1988,3163265,0
CC-1989,3162662,1
CC-1990,3160147,1
CC-1990,3162292,0
CC-1991,3163853,1
CC-1991,3164004,0
CC-1991,3164010,0
CC-1991,3164019,0
CC-1991,3164024,0
CC-1991,3164038,0
CC-1991,3164040,0
CC-1991,3164043,0
CC-1991,3164060,0
CC-1992,3161675,1
CC-1992,3162768,0
CC-1992,3162778,0
CC-1993,3161532,1
CC-1994,3164528,1
CC-1994,3164563,0
CC-1995,3165178,1
CC-1995,3165430,0
CC-1996,3162051,1
CC-1997,3162490,1
CC-1997,3162693,0
CC-1997,3163499,0
CC-1997,3163627,0
CC-1997,3164086,0
CC-1998,3132472,1
CC-1998,3133952,0
CC-1998,3133978,0
CC-1998,3137836,0
CC-1998,3137952,0
CC-1998,3144791,0
CC-1998,3146770,0
CC-1998,3148146,0
CC-1998,3148163,0
CC-1998,3148172,0
CC-1998,3148192,0
CC-1998,3150470,0
CC-1998,3154255,0
CC-1998,3159991,0
CC-1998,3163866,0
CC-1998,3165279,0
CC-1998,3165403,0
CC-1999,3162961,1
CC-2000,3165342,1
CC-2001,3161276,1
CC-2001,3161283,0
CC-2001,3164262,0
CC-2001,3164315,0
CC-2001,3164317,0
CC-2001,3164351,0
CC-2002,3163683,1
CC-2003,3162664,1
CC-2003,3162735,0
CC-2004,3160201,1
CC-2004,3160244,0
CC-2004,3160245,0
CC-2004,3160311,0
CC-2004,3162022,0
CC-2004,3162318,0
CC-2005,3162998,1
CC-2006,3161726,1
CC-2006,3163251,0
CC-2007,3165811,0
CC-2008,3164209,1
CC-2009,3166100,1
CC-2010,3165848,1
CC-2010,3165870,0
CC-2010,3165888,0
CC-2011,3160680,1
CC-2011,3160797,0
CC-2011,3162138,0
CC-2011,3166054,0
CC-2011,3166257,0
CC-2012,3159269,1
CC-2012,3163407,0
CC-2013,3165411,1
CC-2014,3160188,1
CC-2014,3164658,0
CC-2014,3166724,0
CC-2015,3166213,1
CC-2015,3166333,0
CC-2016,3166890,1
CC-2017,3166565,0
CC-2018,3164843,1
CC-2019,3164152,1
CC-2020,3166711,0
CC-2021,3167217,0
CC-2022,3166391,1
CC-2023,3158039,1
CC-2023,3161848,0
CC-2023,3165151,0
CC-2024,3165388,1
CC-2025,3167194,1
CC-2026,3165789,1
CC-2027,3165345,1
CC-2028,3167069,1
CC-2029,3165381,1
CC-2030,3167763,1
CC-2031,3166681,1
CC-2032,3165625,1
CC-2033,3168295,1
CC-2034,3167348,1
CC-2035,3159155,1
CC-2035,3165139,0
CC-2035,3165211,0
CC-2036,3167191,1
CC-2037,3167933,0
CC-2038,3167953,1
CC-2039,3164761,1
CC-2039,3167048,0
CC-2040,3166062,1
CC-2041,3168795,0
CC-2042,3168658,0
CC-2043,3166065,1
CC-2044,3166708,1
CC-2045,3163858,1
CC-2045,3165225,0
CC-2046,3167963,1
CC-2047,3165559,1
CC-2048,3166435,1
CC-2048,3168471,0
CC-2049,3169232,1
CC-2049,3169304,0
CC-2050,3151358,1
CC-2050,3151453,0
CC-2050,3152319,0
CC-2050,3154939,0
CC-2050,3160673,0
CC-2050,3161308,0
CC-2050,3161316,0
CC-2050,3162060,0
CC-2050,3166701,0
CC-2050,3166741,0
CC-2050,3168364,0
CC-2050,3168390,0
CC-2050,3168628,0
CC-2050,3168659,0
CC-2050,3168801,0
CC-2051,3156759,1
CC-2051,3162346,0
CC-2051,3164475,0
CC-2051,3166541,0
CC-2051,3166621,0
CC-2052,3169714,0
CC-2053,3159535,1
CC-2053,3162629,0
CC-2053,3164151,0
CC-2053,3168459,0
CC-2054,3168865,1
CC-2055,3168723,1
CC-2056,3169831,0
CC-2057,3123327,1
CC-2057,3127092,0
CC-2057,3127147,0
CC-2057,3127173,0
CC-2057,3128049,0
CC-2057,3128910,0
CC-2057,3128917,0
CC-2057,3128931,0
CC-2057,3128954,0
CC-2057,3129079,0
CC-2057,3129186,0
CC-2057,3130554,0
CC-2057,3135049,0
CC-2057,3137274,0
CC-2057,3140794,0
CC-2057,3142113,0
CC-2057,3144940,0
CC-2057,3150345,0
CC-2057,3154021,0
CC-2057,3154061,0
CC-2057,3156069,0
CC-2057,3156709,0
CC-2057,3157207,0
CC-2057,3158065,0
CC-2057,3158910,0
CC-2057,3159057,0
CC-2057,3159469,0
CC-2057,3159545,0
CC-2057,3160709,0
CC-2057,3161012,0
CC-2057,3161170,0
CC-2057,3161180,0
CC-2057,3161253,0
CC-2057,3161258,0
CC-2057,3161261,0
CC-2057,3161272,0
CC-2057,3161868,0
CC-2057,3161890,0
CC-2057,3161964,0
CC-2057,3161983,0
CC-2057,3162354,0
CC-2057,3164207,0
CC-2057,3164480,0
CC-2057,3164625,0
CC-2057,3165249,0
CC-2057,3165298,0
CC-2057,3167314,0
CC-2057,3169603,0
CC-2058,3169657,0
CC-2059,3165986,1
CC-2059,3169541,0
CC-2059,3169544,0
CC-2059,3169583,0
CC-2060,3169879,1
CC-2060,3169884,0
CC-2061,3168781,1
CC-2062,3168846,1
CC-2062,3168901,0
CC-2063,3165849,1
CC-2063,3169986,0
CC-2064,3158276,1
CC-2064,3163994,0
CC-2064,3166201,0
CC-2064,3169811,0
CC-2065,3169874,1
CC-2066,3168839,1
CC-2067,3167915,1
CC-2068,3167862,1
CC-2069,3154612,1
CC-2069,3154627,0
CC-2069,3160225,0
CC-2069,3161290,0
CC-2069,3161296,0
CC-2069,3165543,0
CC-2069,3165649,0
CC-2069,3169256,0
CC-2069,3169289,0
CC-2069,3169781,0
CC-2070,3168916,1
CC-2071,3170590,1
CC-2072,3170730,1
CC-2073,3170002,1
CC-2073,3170005,0
CC-2074,3170418,1
CC-2075,3167837,1
CC-2076,3167796,1
CC-2077,3170523,0
CC-2078,3170136,0
CC-2079,3168544,1
CC-2080,3168180,1
CC-2081,3168395,1
CC-2082,3169877,1
CC-2083,3162316,1
CC-2083,3162336,0
CC-2083,3167835,0
CC-2083,3167962,0
CC-2083,3167983,0
CC-2083,3170344,0
CC-2083,3170355,0
CC-2084,3170919,1
CC-2084,3170932,0
CC-2085,3150053,1
CC-2085,3154631,0
CC-2085,3156105,0
CC-2085,3158077,0
CC-2085,3158081,0
CC-2085,3159798,0
CC-2085,3165707,0
CC-2085,3167586,0
CC-2085,3167860,0
CC-2085,3167893,0
CC-2085,3167929,0
CC-2086,3158827,1
CC-2086,3161839,0
CC-2086,3163115,0
CC-2086,3167839,0
CC-2086,3167881,0
CC-2086,3167910,0
CC-2086,3167919,0
CC-2086,3168009,0
CC-2086,3168014,0
CC-2086,3168176,0
CC-2086,3168198,0
CC-2086,3168965,0
CC-2086,3169039,0
CC-2086,3170130,0
CC-2087,3171000,0
CC-2088,3170017,1
CC-2089,3171494,0
CC-2090,3170864,1
CC-2091,3170944,0
CC-2092,3172092,1
CC-2093,3169896,1
CC-2094,3170468,1
CC-2095,3171762,0
CC-2096,3172573,0
CC-2097,3171876,1
CC-2098,3171480,1
CC-2099,3164722,1
CC-2099,3169626,0
CC-2100,3172151,0
CC-2101,3170785,1
CC-2102,3172116,1
CC-2103,3172519,1
CC-2104,3169637,1
CC-2104,3171985,0
CC-2105,3172693,0
CC-2106,3166788,1
CC-2106,3171422,0
CC-2107,3172479,1
CC-2108,3171743,1
CC-2109,3172738,1
CC-2110,3167713,1
CC-2110,3171982,0
CC-2111,3170821,1
CC-2112,3170996,1
CC-2113,3164398,1
CC-2113,3170111,0
CC-2114,3172838,1
CC-2115,3171730,1
CC-2115,3173039,0
CC-2116,3170060,1
CC-2117,3170485,1
CC-2118,3171551,1
CC-2119,3172857,1
CC-2120,3171209,1
CC-2121,3172456,1
CC-2122,3172483,1
CC-2123,3171899,1
CC-2124,3171563,1
CC-2125,3163799,1
CC-2125,3166038,0
CC-2125,3168245,0
CC-2125,3168745,0
CC-2125,3168880,0
CC-2125,3172759,0
CC-2126,3172220,1
CC-2127,3173735,1
CC-2128,3171763,1
CC-2129,3174653,0
CC-2130,3172035,1
CC-2131,3174360,1
CC-2132,3174090,0
CC-2133,3174111,1
CC-2133,3174165,0
CC-2134,3169112,1
CC-2134,3174210,0
CC-2135,3172920,1
CC-2136,3175220,0
CC-2137,3173967,1
CC-2138,3174789,0
CC-2139,3173594,1
CC-2140,3172438,1
CC-2140,3173085,0
CC-2140,3173103,0
CC-2140,3173839,0
CC-2140,3173920,0
CC-2140,3174064,0
CC-2140,3174079,0
CC-2140,3174099,0
CC-2140,3174102,0
CC-2140,3174621,0
CC-2140,3174713,0
CC-2141,3174816,1
CC-2142,3173021,1
CC-2143,3175394,1
CC-2144,3173216,1
CC-2145,3168565,1
CC-2145,3169628,0
CC-2145,3170621,0
CC-2145,3170943,0
CC-2145,3171335,0
CC-2145,3172119,0
CC-2145,3172192,0
CC-2145,3174646,0
CC-2145,3174661,0
CC-2146,3175121,1
CC-2147,3175451,0
CC-2148,3174959,1
CC-2149,3175785,1
CC-2150,3170511,1
CC-2150,3170758,0
CC-2150,3170788,0
CC-2150,3170791,0
CC-2150,3170808,0
CC-2150,3170811,0
CC-2150,3170822,0
CC-2150,3170827,0
CC-2150,3175221,0
CC-2151,3172297,1
CC-2151,3173548,0
CC-2152,3173913,1
CC-2152,3173931,0
CC-2153,3175515,1
CC-2154,3149743,1
CC-2154,3152326,0
CC-2154,3152338,0
CC-2154,3158109,0
CC-2154,3162454,0
CC-2154,3166312,0
CC-2154,3167873,0
CC-2154,3167886,0
CC-2154,3172978,0
CC-2154,3172979,0
CC-2154,3174190,0
CC-2155,3174467,1
CC-2156,3172935,1
CC-2157,3174976,1
CC-2158,3175508,1
CC-2158,3175595,0
CC-2158,3175598,0
CC-2158,3175612,0
CC-2159,3173705,1
CC-2159,3173717,0
CC-2159,3173760,0
CC-2160,3173376,1
CC-2161,3173494,1
CC-2161,3173507,0
CC-2161,3173542,0
CC-2162,3175234,1
CC-2162,3175296,0
CC-2163,3174145,1
CC-2164,3175703,1
CC-2165,3172178,1
CC-2165,3175847,0
CC-2166,3130268,1
CC-2166,3133170,0
CC-2166,3137705,0
CC-2166,3142382,0
CC-2166,3144962,0
CC-2166,3147954,0
CC-2166,3151086,0
CC-2166,3156005,0
CC-2166,3158961,0
CC-2166,3160787,0
CC-2166,3163044,0
CC-2166,3163083,0
CC-2166,3163183,0
CC-2166,3165327,0
CC-2166,3165338,0
CC-2166,3165362,0
CC-2166,3165374,0
CC-2166,3165445,0
CC-2166,3170398,0
CC-2166,3170408,0
CC-2166,3170726,0
CC-2166,3170748,0
CC-2166,3172457,0
CC-2166,3173997,0
CC-2167,3171067,1
CC-2167,3175748,0
CC-2167,3176201,0
CC-2168,3176019,1
CC-2169,3174904,1
CC-2170,3173643,1
CC-2171,3174609,1
CC-2172,3176267,1
CC-2173,3171417,1
CC-2173,3174013,0
CC-2174,3177538,1
CC-2175,3175483,1
CC-2175,3177210,0
CC-2176,3174232,1
CC-2177,3177710,1
CC-2178,3178032,1
CC-2179,3176473,1
CC-2180,3178084,1
CC-2180,3178101,0
CC-2181,3175067,1
CC-2182,3175189,1
CC-2183,3175798,1
CC-2183,3175827,0
CC-2184,3175681,1
CC-2185,3149603,1
CC-2185,3149651,0
CC-2185,3149659,0
CC-2185,3152197,0
CC-2185,3152239,0
CC-2185,3153123,0
CC-2185,3158410,0
CC-2185,3160394,0
CC-2185,3160437,0
CC-2185,3160444,0
CC-2185,3161378,0
CC-2185,3163596,0
CC-2185,3164586,0
CC-2185,3164624,0
CC-2185,3165837,0
CC-2185,3167917,0
CC-2185,3168265,0
CC-2185,3170712,0
CC-2185,3170764,0
CC-2185,3170831,0
CC-2185,3170859,0
CC-2185,3170877,0
CC-2185,3171084,0
CC-2185,3171099,0
CC-2185,3176910,0
CC-2185,3176937,0
CC-2186,3175796,1
CC-2187,3174390,1
CC-2187,3175364,0
CC-2187,3175980,0
CC-2188,3176670,1
CC-2189,3176448,1
CC-2190,3176839,1
CC-2191,3171600,1
CC-2191,3172543,0
CC-2191,3173012,0
CC-2191,3177110,0
CC-2191,3177147,0
CC-2191,3177168,0
CC-2191,3177177,0
CC-2192,3176972,1
CC-2193,3176766,1
CC-2194,3174427,1
CC-2194,3176156,0
CC-2194,3176598,0
CC-2195,3176352,1
CC-2195,3176591,0
CC-2195,3176597,0
CC-2195,3176601,0
CC-2196,3177828,1
CC-2197,3178889,0
CC-2198,3175825,1
CC-2198,3176573,0
CC-2199,3170086,1
CC-2199,3173146,0
CC-2199,3173163,0
CC-2199,3175906,0
CC-2200,3177290,1
CC-2201,3178820,1
CC-2201,3178825,0
CC-2201,3178830,0
CC-2202,3177426,1
CC-2202,3177820,0
CC-2202,3177919,0
CC-2202,3178034,0
CC-2203,3176791,1
CC-2204,3169169,1
CC-2204,3171509,0
CC-2204,3173949,0
CC-2204,3173961,0
CC-2204,3175157,0
CC-2204,3177503,0
CC-2205,3179422,1
CC-2206,3179056,0
CC-2207,3179579,0
CC-2208,3168029,1
CC-2208,3171005,0
CC-2208,3176094,0
CC-2209,3178484,1
CC-2210,3173791,1
CC-2210,3176526,0
CC-2211,3171920,1
CC-2211,3175912,0
CC-2211,3178880,0
CC-2211,3178883,0
CC-2212,3176499,1
CC-2213,3177374,1
CC-2213,3177683,0
CC-2213,3178237,0
CC-2214,3180131,1
CC-2215,3180388,1
CC-2216,3178016,1
CC-2217,3173837,1
CC-2217,3176840,0
CC-2217,3176853,0
CC-2217,3177375,0
CC-2218,3179305,1
CC-2219,3178805,1
CC-2219,3178808,0
CC-2220,3180106,1
CC-2220,3180166,0
CC-2221,3179925,0
CC-2222,3178846,1
CC-2223,3177948,1
CC-2224,3173438,1
CC-2224,3173443,0
CC-2224,3174443,0
CC-2224,3174453,0
CC-2224,3178951,0
CC-2225,3179628,1
CC-2226,3178855,1
CC-2226,3178863,0
CC-2227,3174006,1
CC-2227,3178767,0
CC-2228,3178814,1
CC-2229,3172751,1
CC-2229,3172769,0
CC-2229,3177575,0
CC-2229,3177677,0
CC-2229,3181413,0
CC-2229,3181445,0
CC-2230,3178330,1
CC-2231,3180081,1
CC-2232,3177860,1
CC-2232,3178041,0
CC-2232,3178055,0
CC-2233,3181200,1
CC-2234,3181504,1
CC-2235,3179976,1
CC-2236,3180492,1
CC-2237,3181551,0
CC-2238,3181302,0
CC-2239,3175354,1
CC-2239,3180318,0
CC-2240,3175993,1
CC-2240,3180114,0
CC-2241,3181375,1
CC-2242,3179215,1
CC-2242,3179226,0
CC-2243,3181745,1
CC-2244,3180292,1
CC-2245,3175715,1
CC-2245,3175740,0
CC-2245,3175954,0
CC-2245,3178217,0
CC-2245,3178241,0
CC-2245,3179754,0
CC-2245,3179858,0
CC-2246,3178816,1
CC-2247,3103128,1
CC-2247,3103840,0
CC-2247,3105307,0
CC-2247,3107103,0
CC-2247,3107222,0
CC-2247,3107272,0
CC-2247,3108201,0
CC-2247,3110562,0
CC-2247,3112024,0
CC-2247,3112443,0
CC-2247,3112469,0
CC-2247,3112492,0
CC-2247,3112619,0
CC-2247,3112633,0
CC-2247,3115350,0
CC-2247,3115368,0
CC-2247,3115540,0
CC-2247,3115541,0
CC-2247,3115556,0
CC-2247,3116598,0
CC-2247,3116633,0
CC-2247,3120105,0
CC-2247,3120848,0
CC-2247,3122525,0
CC-2247,3122913,0
CC-2247,3122940,0
CC-2247,3123793,0
CC-2247,3124057,0
CC-2247,3124062,0
CC-2247,3126430,0
CC-2247,3126462,0
CC-2247,3126630,0
CC-2247,3127810,0
CC-2247,3127879,0
CC-2247,3129905,0
CC-2247,3131142,0
CC-2247,3135973,0
CC-2247,3136623,0
CC-2247,3136967,0
CC-2247,3136983,0
CC-2247,3137009,0
CC-2247,3137056,0
CC-2247,3139688,0
CC-2247,3142913,0
CC-2247,3145228,0
CC-2247,3145244,0
CC-2247,3147966,0
CC-2247,3148124,0
CC-2247,3149626,0
CC-2247,3149704,0
CC-2247,3152296,0
CC-2247,3154589,0
CC-2247,3154618,0
CC-2247,3154621,0
CC-2247,3154637,0
CC-2247,3154869,0
CC-2247,3155100,0
CC-2247,3156116,0
CC-2247,3156137,0
CC-2247,3156171,0
CC-2247,3158070,0
CC-2247,3163015,0
CC-2247,3164850,0
CC-2247,3167028,0
CC-2247,3167097,0
CC-2247,3169089,0
CC-2247,3169102,0
CC-2247,3169155,0
CC-2247,3169159,0
CC-2247,3174243,0
CC-2247,3179879,0
CC-2248,3060719,1
CC-2248,3067350,0
CC-2248,3076344,0
CC-2248,3082329,0
CC-2248,3090432,0
CC-2248,3090438,0
CC-2248,3092305,0
CC-2248,3093503,0
CC-2248,3095708,0
CC-2248,3101433,0
CC-2248,3101836,0
CC-2248,3110921,0
CC-2248,3116156,0
CC-2248,3118589,0
CC-2248,3118866,0
CC-2248,3119767,0
CC-2248,3119775,0
CC-2248,3123751,0
CC-2248,3127764,0
CC-2248,3129562,0
CC-2248,3130502,0
CC-2248,3131984,0
CC-2248,3133428,0
CC-2248,3134439,0
CC-2248,3137607,0
CC-2248,3137820,0
CC-2248,3141393,0
CC-2248,3144971,0
CC-2248,3146746,0
CC-2248,3151217,0
CC-2248,3151489,0
CC-2248,3151499,0
CC-2248,3151562,0
CC-2248,3151564,0
CC-2248,3151566,0
CC-2248,3151568,0
CC-2248,3151570,0
CC-2248,3152213,0
CC-2248,3152276,0
CC-2248,3152977,0
CC-2248,3157233,0
CC-2248,3158226,0
CC-2248,3158243,0
CC-2248,3158452,0
CC-2248,3161185,0
CC-2248,3162447,0
CC-2248,3164290,0
CC-2248,3164295,0
CC-2248,3164296,0
CC-2248,3164297,0
CC-2248,3164301,0
CC-2248,3164303,0
CC-2248,3164305,0
CC-2248,3166935,0
CC-2248,3168129,0
CC-2248,3169847,0
CC-2248,3169864,0
CC-2248,3172916,0
CC-2248,3174531,0
CC-2248,3175745,0
CC-2248,3177090,0
CC-2248,3178420,0
CC-2248,3178483,0
CC-2248,3178641,0
CC-2248,3181275,0
CC-2249,3178937,1
CC-2249,3179353,0
CC-2249,3179381,0
CC-2250,3180434,1
CC-2250,3180443,0
CC-2251,3180721,1
CC-2251,3182005,0
CC-2252,3181976,0
CC-2253,3178854,1
CC-2254,3181135,1
CC-2255,3180096,1
CC-2256,3176309,1
CC-2256,3179385,0
CC-2256,3179391,0
CC-2256,3179404,0
CC-2257,3181696,1
CC-2258,3179539,1
CC-2259,3182129,1
CC-2260,3182157,1
CC-2261,3182354,0
