case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,exposure_usd,report_filed,actions_taken,analyst_notes,txn_ids,connected_card_ids
CC-0741,C07050,C07050-K1,2016-07-19 03:16:59,2016-07-21 01:16:59,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0741: model scored a $50.03 transaction at 0.83. Cardholder confirmed travel to the billing region in question. Alert cleared.,3066008,
CC-0742,C00768,C00768-K2,2016-07-19 03:26:28,2016-07-24 22:26:28,confirmed_fraud,out_of_region_use,49.03,No,CREATE_CASE|BLOCK_CARD,"Case CC-0742: cardholder C00768 reported unrecognized activity on card C00768-K2. 1 transaction(s) between 2016-07-18 and 2016-07-18 totaling $49.03 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3065085,
CC-0743,C12626,C12626-K2,2016-07-19 03:38:11,2016-07-20 20:38:11,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,"Case CC-0743: model scored a $1,558.97 transaction at 0.87. Cardholder confirmed travel to the billing region in question. Alert cleared.",3064480,
CC-0744,C01909,C01909-K2,2016-07-19 03:55:15,2016-07-23 01:55:15,confirmed_fraud,out_of_region_use,335.08,No,CREATE_CASE|BLOCK_CARD,"Case CC-0744: cardholder C01909 reported unrecognized activity on card C01909-K2. 1 transaction(s) between 2016-07-18 and 2016-07-18 totaling $335.08 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3061383,
CC-0745,C05753,C05753-K1,2016-07-19 04:00:56,2016-07-20 03:00:56,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0745: model scored a $150.07 transaction at 0.85. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.,3066458,
CC-0746,C03285,C03285-K2,2016-07-19 04:15:51,2016-07-21 22:15:51,confirmed_fraud,card_not_present_new_device,105.16,No,CREATE_CASE|BLOCK_CARD,"Case CC-0746: cardholder C03285 reported unrecognized activity on card C03285-K2. 2 transaction(s) between 2016-07-17 and 2016-07-17 totaling $105.16 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 62.0. Card blocked and reissued. Customer reimbursed.",3060243|3060318,
CC-0747,C13190,C13190-K2,2016-07-19 04:19:43,2016-07-22 00:19:43,confirmed_fraud,card_not_present_fraud,1500.09,Yes,CREATE_CASE|BLOCK_CARD|FILE_REPORT,"Case CC-0747: cardholder C13190 reported unrecognized activity on card C13190-K2. 3 transaction(s) between 2016-07-18 and 2016-07-19 totaling $1,500.09 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed.",3065589|3065658|3065718,
CC-0748,C00983,C00983-K1,2016-07-19 04:30:55,2016-07-20 20:30:55,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0748: model scored a $75.09 transaction at 0.86. Cardholder confirmed travel to the billing region in question. Alert cleared.,3064444,
CC-0749,C11919,C11919-K2,2016-07-19 04:42:41,2016-07-20 01:42:41,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0749: model scored a $137.91 transaction at 0.97. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.,3066141,
CC-0750,C11509,C11509-K2,2016-07-19 04:55:51,2016-07-21 23:55:51,confirmed_fraud,card_not_present_fraud,507.64,No,CREATE_CASE|BLOCK_CARD,Case CC-0750: cardholder C11509 reported unrecognized activity on card C11509-K2. 9 transaction(s) between 2016-07-15 and 2016-07-18 totaling $507.64 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a HUAWEI G7-L03 Build/HuaweiG7-L03 on chrome 62.0 for android. Card blocked and reissued. Customer reimbursed.,3048717|3054432|3054521|3055827|3058351|3058358|3058433|3063760|3065578,
CC-0751,C10308,C10308-K1,2016-07-19 05:41:02,2016-07-24 16:41:02,confirmed_fraud,out_of_region_use,294.92,No,CREATE_CASE|BLOCK_CARD,"Case CC-0751: cardholder C10308 reported unrecognized activity on card C10308-K1. 1 transaction(s) between 2016-07-18 and 2016-07-18 totaling $294.92 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3063136,
CC-0752,C08450,C08450-K2,2016-07-19 06:23:26,2016-07-24 03:23:26,confirmed_fraud,card_not_present_new_device,100.05,No,CREATE_CASE|BLOCK_CARD,"Case CC-0752: cardholder C08450 reported unrecognized activity on card C08450-K2. 1 transaction(s) between 2016-07-19 and 2016-07-19 totaling $100.05 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a rv:57.0 on firefox 57.0. Card blocked and reissued. Customer reimbursed.",3066537,
CC-0753,C05245,C05245-K2,2016-07-19 07:13:56,2016-07-20 21:13:56,confirmed_fraud,account_takeover,58.98,No,CREATE_CASE|BLOCK_CARD,Case CC-0753: cardholder C05245 reported unrecognized activity on card C05245-K2. 1 transaction(s) between 2016-07-18 and 2016-07-18 totaling $58.98 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3064700,
CC-0754,C10137,C10137-K2,2016-07-19 07:15:28,2016-07-21 02:15:28,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0754: model scored a $149.94 transaction at 0.88. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.,3066278,
CC-0755,C11597,C11597-K2,2016-07-19 07:28:38,2016-07-25 05:28:38,confirmed_fraud,card_not_present_fraud,184.59,No,CREATE_CASE|BLOCK_CARD,Case CC-0755: cardholder C11597 reported unrecognized activity on card C11597-K2. 3 transaction(s) between 2016-07-18 and 2016-07-19 totaling $184.59 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a rv:57.0 on firefox 57.0. Card blocked and reissued. Customer reimbursed.,3064716|3066796|3066821,
CC-0756,C09554,C09554-K1,2016-07-19 07:32:49,2016-07-21 01:32:49,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0756: model scored a $150.00 transaction at 0.95. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.,3066090,
CC-0757,C11529,C11529-K1,2016-07-19 07:55:18,2016-07-19 23:55:18,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0757: model scored a $200.02 transaction at 0.83. Cardholder confirmed travel to the billing region in question. Alert cleared.,3065576,
CC-0758,C12250,C12250-K1,2016-07-19 08:13:38,2016-07-20 02:13:38,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0758: model scored a $250.06 transaction at 0.95. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.,3066271,
CC-0759,C10266,C10266-K1,2016-07-19 10:34:44,2016-07-23 00:34:44,confirmed_fraud,card_not_present_fraud,11.10,No,CREATE_CASE|BLOCK_CARD,Case CC-0759: cardholder C10266 reported unrecognized activity on card C10266-K1. 1 transaction(s) between 2016-07-19 and 2016-07-19 totaling $11.10 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.,3065788,
CC-0760,C11855,C11855-K1,2016-07-19 11:22:32,2016-07-23 06:22:32,confirmed_fraud,card_not_present_fraud,15.07,No,CREATE_CASE|BLOCK_CARD,Case CC-0760: cardholder C11855 reported unrecognized activity on card C11855-K1. 1 transaction(s) between 2016-07-19 and 2016-07-19 totaling $15.07 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed.,3066888,
CC-0761,C01953,C01953-K2,2016-07-19 11:53:57,2016-07-22 05:53:57,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0761: model scored a $250.06 transaction at 0.89. Cardholder confirmed travel to the billing region in question. Alert cleared.,3066859,
CC-0762,C07867,C07867-K2,2016-07-19 12:25:42,2016-07-22 20:25:42,confirmed_fraud,account_takeover,58.02,No,CREATE_CASE|BLOCK_CARD,Case CC-0762: cardholder C07867 reported unrecognized activity on card C07867-K2. 1 transaction(s) between 2016-07-18 and 2016-07-18 totaling $58.02 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3064413,
CC-0763,C01782,C01782-K2,2016-07-19 12:38:49,2016-07-25 00:38:49,confirmed_fraud,out_of_region_use,170.96,No,CREATE_CASE|BLOCK_CARD,"Case CC-0763: cardholder C01782 reported unrecognized activity on card C01782-K2. 1 transaction(s) between 2016-07-19 and 2016-07-19 totaling $170.96 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3065813,
CC-0764,C11031,C11031-K2,2016-07-19 13:49:52,2016-07-24 13:49:52,confirmed_fraud,out_of_region_use,357.79,No,CREATE_CASE|BLOCK_CARD,"Case CC-0764: cardholder C11031 reported unrecognized activity on card C11031-K2. 2 transaction(s) between 2016-07-16 and 2016-07-18 totaling $357.79 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3055045|3062368,
CC-0765,C09933,C09933-K2,2016-07-19 14:13:43,2016-07-24 19:13:43,confirmed_fraud,out_of_region_use,1664.54,Yes,CREATE_CASE|BLOCK_CARD|FILE_REPORT,"Case CC-0765: cardholder C09933 reported unrecognized activity on card C09933-K2. 13 transaction(s) between 2016-07-12 and 2016-07-18 totaling $1,664.54 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3035514|3037820|3041471|3046450|3051040|3055339|3055384|3055413|3058830|3059799|3059825|3063989|3063997,
CC-0766,C09301,C09301-K2,2016-07-19 14:32:58,2016-07-23 01:32:58,confirmed_fraud,account_takeover,252.84,No,CREATE_CASE|BLOCK_CARD,Case CC-0766: cardholder C09301 reported unrecognized activity on card C09301-K2. 3 transaction(s) between 2016-07-17 and 2016-07-19 totaling $252.84 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed.,3059664|3066021|3066091,
CC-0767,C02902,C02902-K2,2016-07-19 15:09:31,2016-07-23 15:09:31,confirmed_fraud,account_takeover,57.90,No,CREATE_CASE|BLOCK_CARD,Case CC-0767: cardholder C02902 reported unrecognized activity on card C02902-K2. 1 transaction(s) between 2016-07-18 and 2016-07-18 totaling $57.90 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3062660,
CC-0768,C13139,C13139-K1,2016-07-19 15:52:30,2016-07-21 14:52:30,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0768: model scored a $400.06 transaction at 0.85. Cardholder confirmed travel to the billing region in question. Alert cleared.,3067437,
CC-0769,C10320,C10320-K1,2016-07-19 15:53:48,2016-07-20 14:53:48,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0769: model scored a $400.08 transaction at 0.93. Cardholder confirmed travel to the billing region in question. Alert cleared.,3067444,
CC-0770,C06420,C06420-K1,2016-07-19 16:39:41,2016-07-21 19:39:41,confirmed_fraud,card_not_present_fraud,99.99,No,CREATE_CASE|BLOCK_CARD,Case CC-0770: cardholder C06420 reported unrecognized activity on card C06420-K1. 1 transaction(s) between 2016-07-18 and 2016-07-18 totaling $99.99 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.,3064124,
CC-0771,C09241,C09241-K2,2016-07-19 16:53:26,2016-07-22 22:53:26,confirmed_fraud,out_of_region_use,438.74,No,CREATE_CASE|BLOCK_CARD,"Case CC-0771: cardholder C09241 reported unrecognized activity on card C09241-K2. 3 transaction(s) between 2016-07-18 and 2016-07-18 totaling $438.74 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3064502|3065178|3065247,
CC-0772,C13171,C13171-K2,2016-07-19 16:55:19,2016-07-23 11:55:19,confirmed_fraud,card_not_present_new_device,183.27,No,CREATE_CASE|BLOCK_CARD,"Case CC-0772: cardholder C13171 reported unrecognized activity on card C13171-K2. 3 transaction(s) between 2016-07-15 and 2016-07-19 totaling $183.27 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a CRO-L03 Build/HUAWEICRO-L03 on chrome 62.0 for android. Card blocked and reissued. Customer reimbursed.",3050677|3059117|3067027,
CC-0773,C05127,C05127-K1,2016-07-19 17:37:59,2016-07-23 23:37:59,confirmed_fraud,card_not_present_fraud,318.94,No,CREATE_CASE|BLOCK_CARD,Case CC-0773: cardholder C05127 reported unrecognized activity on card C05127-K1. 3 transaction(s) between 2016-07-16 and 2016-07-18 totaling $318.94 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a SM-G950F Build/NRD90M on chrome 61.0 for android. Card blocked and reissued. Customer reimbursed.,3052652|3057397|3065481,
CC-0774,C01116,C01116-K2,2016-07-19 17:42:04,2016-07-21 01:42:04,confirmed_fraud,account_takeover,1069.12,Yes,CREATE_CASE|BLOCK_CARD|FILE_REPORT,"Case CC-0774: cardholder C01116 reported unrecognized activity on card C01116-K2. 5 transaction(s) between 2016-07-18 and 2016-07-19 totaling $1,069.12 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.",3061447|3065879|3065947|3066051|3066137,
CC-0775,C09314,C09314-K1,2016-07-19 17:59:36,2016-07-24 02:59:36,confirmed_fraud,account_takeover,310.91,No,CREATE_CASE|BLOCK_CARD,Case CC-0775: cardholder C09314 reported unrecognized activity on card C09314-K1. 2 transaction(s) between 2016-07-19 and 2016-07-19 totaling $310.91 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3065715|3066450,
CC-0776,C11852,C11852-K1,2016-07-19 19:11:37,2016-07-22 18:11:37,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0776: model scored a $100.09 transaction at 0.84. Cardholder confirmed travel to the billing region in question. Alert cleared.,3068486,
CC-0777,C11055,C11055-K1,2016-07-19 19:37:13,2016-07-20 13:37:13,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-0777: model scored a $249.94 transaction at 0.84. Cardholder confirmed travel to the billing region in question. Alert cleared.,3067172,
CC-0778,C01881,C01881-K1,2016-07-19 19:38:32,2016-07-21 16:38:32,confirmed_fraud,account_takeover,170.94,No,CREATE_CASE|BLOCK_CARD,Case CC-0778: cardholder C01881 reported unrecognized activity on card C01881-K1. 1 transaction(s) between 2016-07-18 and 2016-07-18 totaling $170.94 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3063117,
CC-0779,C12942,C12942-K2,2016-07-19 20:05:20,2016-07-23 23:05:20,confirmed_fraud,card_not_present_new_device,275.11,No,CREATE_CASE|BLOCK_CARD,"Case CC-0779: cardholder C12942 reported unrecognized activity on card C12942-K2. 3 transaction(s) between 2016-07-18 and 2016-07-18 totaling $275.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed.",3060895|3065204|3065323,
