from_transaction,to_transaction,delta_seconds
3148519,3155295,0
3155295,3156277,0
3156277,3161130,0
3161130,3161793,0
3161793,3162300,0
3162300,3164735,0
3164735,3167646,0
3167646,3173222,0
3173222,3173411,0
3173411,3175307,0
3175307,3177156,0
3177156,3177338,0
3177338,3177514,0
3177514,3181292,0
3181292,3183026,0
3183026,3183112,0
3183112,3183140,0
3183140,3186102,0
3186102,3186168,0
3186168,3187065,0
3187065,3189635,0
3189635,3190260,0
3190260,3192281,0
3192281,3195314,0
3195314,3202657,0
3202657,3204372,0
3204372,3205813,0
3205813,3209813,0
3209813,3214850,0
3214850,3219027,0
3219027,3225290,0
3225290,3225411,0
3225411,3226827,0
3226827,3227623,0
3227623,3227636,0
3227636,3227692,0
3227692,3229128,0
3229128,3233587,0
3233587,3236001,0
3236001,3237174,0
3237174,3238059,0
3238059,3239809,0
3239809,3240010,0
3240010,3241869,0
3241869,3242482,0
3242482,3246015,0
3246015,3246990,0
3246990,3254793,0
3254793,3255716,0
3255716,3255933,0
3255933,3255966,0
3255966,3255984,0
3255984,3257974,0
3257974,3259597,0
3259597,3263816,0
3263816,3263908,0
3263908,3265565,0
3265565,3265590,0
3265590,3268426,0
3268426,3268427,0
3268427,3271709,0
3271709,3273039,0
3273039,3274514,0
3274514,3275629,0
3275629,3275812,0
3275812,3280177,0
3280177,3281943,0
3281943,3286184,0
3286184,3288600,0
3288600,3288658,0
3288658,3288906,0
3288906,3290674,0
3290674,3291420,0
3291420,3293306,0
3293306,3299967,0
3299967,3301811,0
3301811,3304006,0
3304006,3304008,0
3304008,3309423,0
3309423,3309449,0
3309449,3313944,0
3313944,3313951,0
3313951,3314252,0
3314252,3321671,0
3321671,3325653,0
3325653,3327118,0
3327118,3327169,0
3327169,3331411,0
3331411,3332559,0
3332559,3333968,0
3333968,3334904,0
3334904,3335411,0
3335411,3339567,0
3339567,3343584,0
3343584,3346828,0
3346828,3348394,0
3348394,3351859,0
3351859,3352886,0
3352886,3352887,0
3352887,3354693,0
3354693,3365114,0
3365114,3367111,0
3367111,3372816,0
3372816,3376781,0
3376781,3383288,0
3383288,3384660,0
3384660,3384827,0
3384827,3388379,0
3388379,3391948,0
3391948,3395675,0
3395675,3397221,0
3397221,3397326,0
3397326,3397628,0
3397628,3401624,0
3401624,3402556,0
3402556,3402819,0
3402819,3407132,0
3407132,3410572,0
3410572,3412354,0
3412354,3413571,0
3413571,3413577,0
3413577,3415873,0
3415873,3416762,0
3416762,3416831,0
3416831,3420095,0
3420095,3420490,0
3420490,3420845,0
3420845,3433162,0
3433162,3438191,0
3438191,3441861,0
3441861,3442987,0
3442987,3445802,0
3445802,3446419,0
3446419,3449685,0
3449685,3449695,0
3449695,3452316,0
3452316,3454512,0
3454512,3454873,0
3454873,3460219,0
3460219,3460515,0
3460515,3461056,0
3461056,3461722,0
3461722,3464057,0
3464057,3470385,0
3470385,3473509,0
3473509,3475803,0
3475803,3478799,0
3478799,3480004,0
3480004,3484482,0
3484482,3488887,0
3488887,3489943,0
3489943,3491239,0
3491239,3493529,0
3493529,3493568,0
3493568,3495306,0
3495306,3496179,0
3496179,3496626,0
3496626,3499053,0
3499053,3499186,0
3499186,3502620,0
3502620,3503283,0
3503283,3503841,0
3503841,3504194,0
3504194,3504318,0
3504318,3504349,0
3504349,3507538,0
3507538,3511646,0
3511646,3512630,0
3512630,3513594,0
3513594,3517318,0
3517318,3518241,0
3518241,3520296,0
3520296,3527163,0
3527163,3527171,0
3527171,3530643,0
3530643,3535834,0
3535834,3541331,0
3541331,3557359,0
3557359,3559297,0
3559297,3561378,0
3561378,3561464,0
3561464,3563225,0
3563225,3565546,0
3565546,3573715,0
3573715,3574206,0
3574206,3577799,0
3577799,3579027,0
3579027,3579365,0
3579365,3581641,0
3581641,3583860,0
3583860,3585473,0
3585473,3586118,0
3000074,3000085,0
3000085,3000411,0
3000411,3001934,0
3001934,3002062,0
3002062,3002302,0
3002302,3002622,0
3002622,3002626,0
3002626,3004533,0
3004533,3005185,0
3005185,3006044,0
3006044,3006408,0
3006408,3006805,0
3006805,3007107,0
3007107,3008753,0
3008753,3008931,0
3008931,3009301,0
3009301,3010305,0
3010305,3011534,0
3011534,3012617,0
3012617,3013370,0
3013370,3014871,0
3014871,3015341,0
3015341,3019102,0
3019102,3019176,0
3019176,3020924,0
3020924,3022370,0
3022370,3022658,0
3022658,3022692,0
3022692,3022781,0
3022781,3024921,0
3024921,3025972,0
3025972,3025980,0
3025980,3026000,0
3026000,3026508,0
3026508,3027777,0
3027777,3029382,0
3029382,3029918,0
3029918,3030041,0
3030041,3030109,0
3030109,3030209,0
3030209,3030421,0
3030421,3031296,0
3031296,3031818,0
3031818,3032769,0
3032769,3033431,0
3033431,3033455,0
3033455,3033561,0
3033561,3034817,0
3034817,3037729,0
3037729,3038303,0
3038303,3039183,0
3039183,3040260,0
3040260,3040865,0
3040865,3042105,0
3042105,3042211,0
3042211,3043004,0
3043004,3043083,0
3043083,3043162,0
3043162,3043407,0
3043407,3046799,0
3046799,3050887,0
3050887,3052285,0
3052285,3052363,0
3052363,3053468,0
3053468,3054500,0
3054500,3054882,0
3054882,3058472,0
3058472,3058886,0
3058886,3059631,0
3059631,3060818,0
3060818,3062249,0
3062249,3065320,0
3065320,3065869,0
3065869,3066345,0
3066345,3068855,0
3068855,3074879,0
3074879,3074908,0
3074908,3076671,0
3076671,3076674,0
3076674,3076699,0
3076699,3076714,0
3076714,3080475,0
3080475,3080999,0
3080999,3081110,0
3081110,3081973,0
3081973,3084478,0
3084478,3084635,0
3084635,3084775,0
3084775,3085137,0
3085137,3086130,0
3086130,3087687,0
3087687,3087894,0
3087894,3092928,0
3092928,3093255,0
3093255,3098018,0
3098018,3102110,0
3102110,3102162,0
3102162,3102251,0
3102251,3103902,0
3103902,3118951,0
3118951,3119385,0
3119385,3119861,0
3119861,3120717,0
3120717,3120835,0
3120835,3122364,0
3122364,3122412,0
3122412,3122434,0
3122434,3122662,0
3122662,3123809,0
3123809,3124055,0
3124055,3124082,0
3124082,3124124,0
3124124,3124126,0
3124126,3124695,0
3124695,3125481,0
3125481,3126010,0
3126010,3126122,0
3126122,3127040,0
3127040,3129419,0
3129419,3131403,0
3131403,3132627,0
3132627,3134898,0
3134898,3136765,0
3136765,3136845,0
3136845,3137561,0
3137561,3139054,0
3139054,3139076,0
3139076,3139084,0
3139084,3139309,0
3139309,3139481,0
3139481,3139778,0
3139778,3139811,0
3139811,3142218,0
3142218,3142442,0
3142442,3142575,0
3142575,3142820,0
3142820,3143104,0
3143104,3143204,0
3143204,3143724,0
3143724,3143927,0
3143927,3144598,0
3144598,3145455,0
3145455,3145484,0
3145484,3146542,0
3146542,3146620,0
3146620,3146654,0
3146654,3146707,0
3146707,3146906,0
3146906,3147143,0
3147143,3150524,0
3150524,3150730,0
3150730,3150925,0
3150925,3152163,0
3152163,3153484,0
3153484,3153810,0
3153810,3154305,0
3154305,3154628,0
3154628,3154696,0
3154696,3156024,0
3156024,3156204,0
3156204,3157529,0
3157529,3158634,0
3158634,3161106,0
3161106,3161354,0
3161354,3161792,0
3161792,3162543,0
3162543,3164851,0
3164851,3165615,0
3165615,3165621,0
3165621,3165974,0
3165974,3166520,0
3166520,3168215,0
3168215,3168632,0
3168632,3171971,0
3171971,3172333,0
3172333,3172358,0
3172358,3173446,0
3173446,3173953,0
3173953,3174894,0
3174894,3176960,0
3176960,3177014,0
3177014,3177276,0
3177276,3180030,0
3180030,3182276,0
3182276,3184026,0
3184026,3185984,0
3185984,3189591,0
3189591,3189650,0
3189650,3189844,0
3189844,3192427,0
3192427,3194055,0
3194055,3194071,0
3194071,3195256,0
3195256,3195275,0
3195275,3196028,0
3196028,3196627,0
3196627,3196735,0
3196735,3197265,0
3197265,3199991,0
3199991,3200716,0
3200716,3203333,0
3203333,3203651,0
3203651,3204762,0
3204762,3204771,0
3204771,3206131,0
3206131,3209219,0
3209219,3209413,0
3209413,3209456,0
3209456,3209571,0
3209571,3209695,0
3209695,3210417,0
3210417,3211139,0
3211139,3215937,0
3215937,3215941,0
3215941,3217640,0
3217640,3218309,0
3218309,3221354,0
3221354,3222667,0
3222667,3223239,0
3223239,3223265,0
3223265,3223284,0
3223284,3224122,0
3224122,3224402,0
3224402,3224409,0
3224409,3225894,0
3225894,3226644,0
3226644,3227163,0
3227163,3228231,0
3228231,3230451,0
3230451,3231600,0
3231600,3233253,0
3233253,3233640,0
3233640,3234978,0
3234978,3235480,0
3235480,3238101,0
3238101,3238114,0
3238114,3238575,0
3238575,3241369,0
3241369,3241381,0
3241381,3243105,0
3243105,3245168,0
3245168,3245929,0
3245929,3246657,0
3246657,3246668,0
3246668,3248152,0
3248152,3249356,0
3249356,3249509,0
3249509,3249834,0
3249834,3250046,0
3250046,3250843,0
3250843,3251371,0
3251371,3251414,0
3251414,3252866,0
3252866,3252872,0
3252872,3253383,0
3253383,3253577,0
3253577,3253617,0
3253617,3253633,0
3253633,3253650,0
3253650,3254987,0
3254987,3255876,0
3255876,3255958,0
3255958,3256029,0
3256029,3257218,0
3257218,3259439,0
3259439,3262901,0
3262901,3263574,0
3263574,3264754,0
3264754,3264891,0
3264891,3264959,0
3264959,3265191,0
3265191,3265205,0
3265205,3267027,0
3267027,3267344,0
3267344,3273464,0
3273464,3275757,0
3275757,3275833,0
3275833,3276468,0
3276468,3277340,0
3277340,3277807,0
3277807,3280175,0
3280175,3280277,0
3280277,3283275,0
3283275,3284199,0
3284199,3284204,0
3284204,3284435,0
3284435,3284505,0
3284505,3286322,0
3286322,3286341,0
3286341,3286855,0
3286855,3288065,0
3288065,3288483,0
3288483,3290648,0
3290648,3290687,0
3290687,3292101,0
3292101,3292465,0
3292465,3292738,0
3292738,3293054,0
3293054,3296975,0
3296975,3296998,0
3296998,3299168,0
3299168,3300137,0
3300137,3300186,0
3300186,3300898,0
3300898,3302462,0
3302462,3305468,0
3305468,3305664,0
3305664,3305757,0
3305757,3305823,0
3305823,3305852,0
3305852,3306900,0
3306900,3309359,0
3309359,3309980,0
3309980,3310935,0
3310935,3311810,0
3311810,3311878,0
3311878,3313381,0
3313381,3313383,0
3313383,3313397,0
3313397,3313657,0
3313657,3314041,0
3314041,3314802,0
3314802,3316511,0
3316511,3316764,0
3316764,3317514,0
3317514,3320156,0
3320156,3320664,0
3320664,3322928,0
3322928,3323385,0
3323385,3323526,0
3323526,3323632,0
3323632,3325931,0
3325931,3332591,0
3332591,3333526,0
3333526,3337500,0
3337500,3339206,0
3339206,3340730,0
3340730,3340800,0
3340800,3340889,0
3340889,3340894,0
3340894,3340927,0
3340927,3340943,0
3340943,3344888,0
3344888,3347376,0
3347376,3348778,0
3348778,3349479,0
3349479,3350707,0
3350707,3351838,0
3351838,3353878,0
3353878,3356000,0
3356000,3356313,0
3356313,3356539,0
3356539,3356550,0
3356550,3357237,0
3357237,3360519,0
3360519,3362331,0
3362331,3363762,0
3363762,3364241,0
3364241,3364327,0
3364327,3364353,0
3364353,3366300,0
3366300,3367409,0
3367409,3369573,0
3369573,3371448,0
3371448,3372303,0
3372303,3376049,0
3376049,3377221,0
3377221,3379091,0
3379091,3379403,0
3379403,3379529,0
3379529,3379554,0
3379554,3380103,0
3380103,3380782,0
3380782,3382264,0
3382264,3384658,0
3384658,3384765,0
3384765,3384845,0
3384845,3385153,0
3385153,3387784,0
3387784,3389012,0
3389012,3389610,0
3389610,3391882,0
3391882,3392726,0
3392726,3392933,0
3392933,3396379,0
3396379,3396991,0
3396991,3398941,0
3398941,3399999,0
3399999,3400050,0
3400050,3401172,0
3401172,3401485,0
3401485,3403062,0
3403062,3403142,0
3403142,3403375,0
3403375,3403575,0
3403575,3404410,0
3404410,3405206,0
3405206,3406556,0
3406556,3407156,0
3407156,3408614,0
3408614,3409578,0
3409578,3414192,0
3414192,3414217,0
3414217,3414703,0
3414703,3414953,0
3414953,3415338,0
3415338,3415526,0
3415526,3415539,0
3415539,3417356,0
3417356,3417859,0
3417859,3418069,0
3418069,3419964,0
3419964,3420743,0
3420743,3420764,0
3420764,3420931,0
3420931,3424697,0
3424697,3425125,0
3425125,3427397,0
3427397,3435449,0
3435449,3437899,0
3437899,3439743,0
3439743,3440225,0
3440225,3440878,0
3440878,3444918,0
3444918,3449909,0
3449909,3450343,0
3450343,3452812,0
3452812,3452818,0
3452818,3457798,0
3457798,3457899,0
3457899,3459191,0
3459191,3459572,0
3459572,3460612,0
3460612,3460690,0
3460690,3462174,0
3462174,3463401,0
3463401,3463962,0
3463962,3464293,0
3464293,3466170,0
3466170,3472517,0
3472517,3475770,0
3475770,3477661,0
3477661,3478230,0
3478230,3478555,0
3478555,3481368,0
3481368,3486223,0
3486223,3486588,0
3486588,3487322,0
3487322,3487380,0
3487380,3488730,0
3488730,3489068,0
3489068,3489180,0
3489180,3489221,0
3489221,3490372,0
3490372,3491169,0
3491169,3492088,0
3492088,3494457,0
3494457,3494539,0
3494539,3494747,0
3494747,3495339,0
3495339,3495376,0
3495376,3496181,0
3496181,3496200,0
3496200,3497324,0
3497324,3499768,0
3499768,3500873,0
3500873,3501604,0
3501604,3501891,0
3501891,3507504,0
3507504,3510131,0
3510131,3510902,0
3510902,3511487,0
3511487,3512095,0
3512095,3513137,0
3513137,3514458,0
3514458,3515200,0
3515200,3518657,0
3518657,3519987,0
3519987,3520610,0
3520610,3520675,0
3520675,3521461,0
3521461,3526142,0
3526142,3526292,0
3526292,3527800,0
3527800,3527811,0
3527811,3528727,0
3528727,3530686,0
3530686,3531726,0
3531726,3532675,0
3532675,3533103,0
3533103,3534841,0
3534841,3535068,0
3535068,3540880,0
3540880,3540971,0
3540971,3543158,0
3543158,3544010,0
3544010,3544155,0
3544155,3544288,0
3544288,3544399,0
3544399,3544637,0
3544637,3544748,0
3544748,3546293,0
3546293,3549262,0
3549262,3549826,0
3549826,3549895,0
3549895,3549896,0
3549896,3549898,0
3549898,3549949,0
3549949,3550329,0
3550329,3552148,0
3552148,3552649,0
3552649,3552695,0
3552695,3554363,0
3554363,3555029,0
3555029,3556165,0
3556165,3556396,0
3556396,3559422,0
3559422,3559457,0
3559457,3559497,0
3559497,3560050,0
3560050,3560338,0
3560338,3560941,0
3560941,3561896,0
3561896,3562524,0
3562524,3565595,0
3565595,3565625,0
3565625,3565635,0
3565635,3566955,0
3566955,3567364,0
3567364,3569695,0
3569695,3569716,0
3569716,3569772,0
3569772,3569808,0
3569808,3573101,0
3573101,3576911,0
3576911,3577872,0
3577872,3578092,0
3578092,3578110,0
3578110,3578146,0
3578146,3579664,0
3579664,3580930,0
3000075,3004718,0
3004718,3016852,0
3016852,3026597,0
3026597,3029058,0
3029058,3052911,0
3052911,3052924,0
3052924,3052930,0
3052930,3054009,0
3054009,3079162,0
3079162,3084038,0
3084038,3101704,0
3101704,3105321,0
3105321,3114017,0
3114017,3114112,0
3114112,3158174,0
3158174,3158188,0
3158188,3164096,0
3164096,3166897,0
3166897,3167112,0
3167112,3173230,0
3173230,3195113,0
3195113,3204390,0
3204390,3205052,0
3205052,3218089,0
3218089,3218666,0
3218666,3222720,0
3222720,3239221,0
3239221,3241076,0
3241076,3247248,0
3247248,3270211,0
3270211,3298175,0
3298175,3299734,0
3299734,3301334,0
3301334,3304348,0
3304348,3316619,0
3316619,3319782,0
3319782,3353339,0
3353339,3375796,0
3375796,3396278,0
3396278,3408962,0
3408962,3465839,0
3465839,3529652,0
3529652,3533480,0
3533480,3559712,0
3559712,3582958,0
3582958,3586541,0
3000077,3003233,0
3003233,3003900,0
3003900,3005956,0
3005956,3006598,0
3006598,3008682,0
3008682,3008686,0
3008686,3008695,0
3008695,3008714,0
3008714,3008759,0
3008759,3009105,0
3009105,3009128,0
3009128,3009153,0
3009153,3009159,0
3009159,3010852,0
3010852,3010860,0
3010860,3015474,0
3015474,3018786,0
3018786,3022831,0
3022831,3028489,0
3028489,3028650,0
3028650,3035923,0
3035923,3040113,0
3040113,3044522,0
3044522,3052436,0
3052436,3052884,0
3052884,3052890,0
3052890,3052893,0
3052893,3052919,0
3052919,3052932,0
3052932,3052934,0
3052934,3053655,0
3053655,3053660,0
3053660,3053728,0
3053728,3059167,0
3059167,3062345,0
3062345,3062350,0
3062350,3062359,0
3062359,3065645,0
3065645,3076602,0
3076602,3086140,0
3086140,3086183,0
3086183,3086291,0
3086291,3087767,0
3087767,3087840,0
3087840,3087849,0
3087849,3093534,0
3093534,3097937,0
3097937,3112919,0
3112919,3114547,0
3114547,3117540,0
3117540,3117576,0
3117576,3121763,0
3121763,3124288,0
3124288,3126712,0
3126712,3129203,0
3129203,3131858,0
3131858,3132067,0
3132067,3136441,0
3136441,3137821,0
3137821,3140557,0
3140557,3140599,0
3140599,3144291,0
3144291,3145033,0
3145033,3147834,0
3147834,3148896,0
3148896,3149200,0
3149200,3150819,0
3150819,3153234,0
3153234,3155192,0
3155192,3157518,0
3157518,3158300,0
3158300,3158308,0
3158308,3158392,0
3158392,3158574,0
3158574,3158660,0
3158660,3158674,0
3158674,3158872,0
3158872,3158925,0
3158925,3167270,0
3167270,3170842,0
3170842,3171586,0
3171586,3171594,0
3171594,3171644,0
3171644,3173056,0
3173056,3182308,0
3182308,3184310,0
3184310,3184797,0
3184797,3184847,0
3184847,3184918,0
3184918,3186062,0
3186062,3186126,0
3186126,3187307,0
3187307,3187322,0
3187322,3194977,0
3194977,3194996,0
3194996,3198613,0
3198613,3198654,0
3198654,3198706,0
3198706,3198722,0
3198722,3209068,0
3209068,3209095,0
3209095,3212832,0
3212832,3213887,0
3213887,3214794,0
3214794,3216142,0
3216142,3217704,0
3217704,3224201,0
3224201,3225175,0
3225175,3225181,0
3225181,3237876,0
3237876,3241154,0
3241154,3243138,0
3243138,3245031,0
3245031,3245035,0
3245035,3245065,0
3245065,3247308,0
3247308,3247632,0
3247632,3247663,0
3247663,3247671,0
3247671,3247689,0
3247689,3257811,0
3257811,3260311,0
3260311,3260315,0
3260315,3260511,0
3260511,3260625,0
3260625,3265503,0
3265503,3265567,0
3265567,3266479,0
3266479,3270947,0
3270947,3271756,0
3271756,3271860,0
3271860,3281682,0
3281682,3281721,0
3281721,3283107,0
3283107,3283203,0
3283203,3284028,0
3284028,3286758,0
3286758,3290038,0
3290038,3290045,0
3290045,3290769,0
3290769,3291465,0
3291465,3293256,0
3293256,3298221,0
3298221,3298272,0
3298272,3298306,0
3298306,3299982,0
3299982,3306650,0
3306650,3306692,0
3306692,3306699,0
3306699,3306718,0
3306718,3306740,0
3306740,3306742,0
3306742,3306753,0
3306753,3306777,0
3306777,3306780,0
3306780,3306847,0
3306847,3309496,0
3309496,3313849,0
3313849,3318442,0
3318442,3321605,0
3321605,3322191,0
3322191,3325160,0
3325160,3326040,0
3326040,3326086,0
3326086,3335586,0
3335586,3336365,0
3336365,3336455,0
3336455,3339548,0
3339548,3340263,0
3340263,3348353,0
3348353,3348480,0
3348480,3348525,0
3348525,3349808,0
3349808,3350064,0
3350064,3352732,0
3352732,3352747,0
3352747,3352764,0
3352764,3352779,0
3352779,3352786,0
3352786,3352809,0
3352809,3354743,0
3354743,3354746,0
3354746,3354764,0
3354764,3356045,0
3356045,3357166,0
3357166,3358450,0
3358450,3360160,0
3360160,3362442,0
3362442,3362931,0
3362931,3365151,0
3365151,3365931,0
3365931,3368601,0
3368601,3368653,0
3368653,3368695,0
3368695,3369543,0
3369543,3369553,0
3369553,3372983,0
3372983,3373619,0
3373619,3374048,0
3374048,3374908,0
3374908,3375012,0
3375012,3375867,0
3375867,3375942,0
3375942,3375977,0
3375977,3375991,0
3375991,3375992,0
3375992,3376062,0
3376062,3376400,0
3376400,3376420,0
3376420,3376437,0
3376437,3376514,0
3376514,3376553,0
3376553,3377526,0
3377526,3377885,0
3377885,3378654,0
3378654,3378925,0
3378925,3379561,0
3379561,3380977,0
3380977,3382776,0
3382776,3383777,0
3383777,3384394,0
3384394,3385602,0
3385602,3386548,0
3386548,3386566,0
3386566,3387349,0
3387349,3392248,0
3392248,3392652,0
3392652,3407027,0
3407027,3413715,0
3413715,3415417,0
3415417,3415934,0
3415934,3420684,0
3420684,3422167,0
3422167,3422215,0
3422215,3422241,0
3422241,3430291,0
3430291,3431167,0
3431167,3432383,0
3432383,3437970,0
3437970,3439634,0
3439634,3445499,0
3445499,3445911,0
3445911,3449057,0
3449057,3449073,0
3449073,3449531,0
3449531,3453751,0
3453751,3460123,0
3460123,3461250,0
3461250,3462303,0
3462303,3462330,0
3462330,3462331,0
3462331,3464100,0
3464100,3465753,0
3465753,3468103,0
3468103,3479856,0
3479856,3481759,0
3481759,3485495,0
3485495,3485525,0
3485525,3488080,0
3488080,3490962,0
3490962,3493019,0
3493019,3497186,0
3497186,3499280,0
3499280,3500778,0
3500778,3513191,0
3513191,3513234,0
3513234,3513237,0
3513237,3519272,0
3519272,3522181,0
3522181,3522495,0
3522495,3523118,0
3523118,3524110,0
3524110,3524116,0
3524116,3525804,0
3525804,3529057,0
3529057,3532024,0
3532024,3532245,0
3532245,3533468,0
3533468,3533872,0
3533872,3534528,0
3534528,3534633,0
3534633,3534660,0
3534660,3534694,0
3534694,3534702,0
3534702,3537798,0
3537798,3539003,0
3539003,3540434,0
3540434,3540449,0
3540449,3540481,0
3540481,3541975,0
3541975,3544377,0
3544377,3544442,0
3544442,3544451,0
3544451,3544453,0
3544453,3544552,0
3544552,3544575,0
3544575,3544653,0
3544653,3549354,0
3549354,3555002,0
3555002,3556285,0
3556285,3569431,0
3569431,3571598,0
3000080,3000720,0
3000720,3000789,0
3000789,3007255,0
3007255,3011594,0
3011594,3012597,0
3012597,3012964,0
3012964,3013333,0
3013333,3013340,0
3013340,3014278,0
3014278,3015276,0
3015276,3019160,0
3019160,3020205,0
3020205,3020588,0
3020588,3021005,0
3021005,3021188,0
3021188,3021329,0
3021329,3021979,0
3021979,3022469,0
3022469,3023315,0
3023315,3024990,0
3024990,3024991,0
