card_id,customer_id,card_network,card_type,card1,card2,card3,card4,card5,card6
C08111-K1,C08111,visa,debit,17897,303.0,150.0,visa,195.0,debit
C07002-K1,C07002,mastercard,debit,18247,555.0,213.0,mastercard,166.0,debit
C03121-K1,C03121,american express,credit,18238,520.0,150.0,american express,190.0,credit
C11959-K1,C11959,mastercard,credit,21110,514.0,150.0,mastercard,129.0,credit
C06105-K1,C06105,visa,debit,15642,555.0,150.0,visa,195.0,debit
C01014-K1,C01014,visa,debit,11945,555.0,150.0,visa,226.0,debit
C11866-K2,C11866,mastercard,debit,11376,555.0,185.0,mastercard,166.0,debit
C03358-K1,C03358,visa,debit,19717,575.0,150.0,visa,226.0,debit
C00631-K1,C00631,mastercard,credit,10656,555.0,150.0,mastercard,102.0,credit
C04145-K1,C04145,mastercard,credit,21679,367.0,150.0,mastercard,195.0,credit
C06089-K1,C06089,visa,debit,23283,225.0,150.0,visa,226.0,debit
C05347-K1,C05347,visa,credit,13890,548.0,150.0,visa,226.0,credit
C01343-K1,C01343,american express,credit,18894,399.0,150.0,american express,237.0,credit
C05851-K1,C05851,mastercard,debit,15277,225.0,150.0,mastercard,117.0,debit
C10941-K1,C10941,visa,debit,11198,321.0,150.0,visa,195.0,debit
C09027-K1,C09027,mastercard,debit,16556,225.0,150.0,mastercard,224.0,debit
C10354-K1,C10354,visa,debit,13346,555.0,150.0,visa,226.0,debit
C01016-K1,C01016,visa,debit,15345,555.0,150.0,visa,226.0,debit
C03657-K1,C03657,visa,debit,17696,321.0,150.0,visa,226.0,debit
C11313-K1,C11313,visa,debit,11875,555.0,150.0,visa,226.0,debit
C10783-K1,C10783,mastercard,debit,11059,532.0,150.0,mastercard,224.0,debit
C05444-K1,C05444,mastercard,debit,20660,127.0,150.0,mastercard,224.0,debit
C06314-K1,C06314,visa,debit,10684,555.0,150.0,visa,226.0,debit
C09465-K1,C09465,mastercard,debit,12896,455.0,150.0,mastercard,166.0,debit
C01504-K1,C01504,visa,debit,10314,555.0,150.0,visa,226.0,debit
C08382-K1,C08382,visa,debit,16841,555.0,150.0,visa,195.0,debit
C00564-K1,C00564,visa,debit,10338,555.0,150.0,visa,226.0,debit
C03002-K1,C03002,visa,debit,14608,143.0,150.0,visa,226.0,debit
C00989-K1,C00989,mastercard,credit,12853,226.0,150.0,mastercard,195.0,credit
C06002-K1,C06002,mastercard,debit,11972,239.0,150.0,mastercard,224.0,debit
C12742-K1,C12742,mastercard,debit,17643,122.0,150.0,mastercard,126.0,debit
C01488-K1,C01488,mastercard,debit,17454,512.0,150.0,mastercard,117.0,debit
C07838-K1,C07838,mastercard,debit,14130,360.0,150.0,mastercard,166.0,debit
C05050-K1,C05050,visa,credit,15521,583.0,150.0,visa,226.0,credit
C10314-K1,C10314,american express,credit,11466,399.0,150.0,american express,150.0,credit
C05661-K1,C05661,visa,debit,17398,476.0,150.0,visa,166.0,debit
C08293-K1,C08293,mastercard,debit,20694,456.0,150.0,mastercard,117.0,debit
C06178-K1,C06178,mastercard,debit,22581,275.0,150.0,mastercard,224.0,debit
C10981-K1,C10981,mastercard,debit,10191,390.0,150.0,mastercard,224.0,debit
C10206-K1,C10206,mastercard,debit,15339,275.0,150.0,mastercard,224.0,debit
C08185-K1,C08185,mastercard,debit,13878,514.0,150.0,mastercard,195.0,debit
C12973-K1,C12973,mastercard,debit,15215,208.0,150.0,mastercard,117.0,debit
C09854-K1,C09854,mastercard,debit,16575,139.0,150.0,mastercard,117.0,debit
C04184-K1,C04184,mastercard,debit,18811,543.0,150.0,mastercard,224.0,debit
C12726-K1,C12726,american express,credit,15861,399.0,150.0,american express,213.0,credit
C00232-K2,C00232,visa,debit,21426,,150.0,visa,166.0,debit
C06539-K1,C06539,visa,debit,10057,555.0,220.0,visa,226.0,debit
C08106-K1,C08106,visa,debit,21429,545.0,185.0,visa,138.0,debit
C12162-K1,C12162,mastercard,debit,19910,225.0,150.0,mastercard,224.0,debit
C09148-K1,C09148,visa,debit,19308,555.0,150.0,visa,226.0,debit
C10434-K1,C10434,visa,credit,17379,258.0,150.0,visa,226.0,credit
C08143-K1,C08143,mastercard,credit,13829,514.0,150.0,mastercard,224.0,credit
C05249-K1,C05249,visa,credit,12480,,150.0,visa,,credit
C07201-K1,C07201,mastercard,debit,23406,517.0,150.0,mastercard,224.0,debit
C07816-K1,C07816,visa,debit,17356,555.0,150.0,visa,226.0,debit
C08410-K1,C08410,visa,debit,13142,321.0,150.0,visa,226.0,debit
C11927-K1,C11927,mastercard,debit,22715,543.0,150.0,mastercard,224.0,debit
C07107-K1,C07107,visa,debit,14050,383.0,150.0,visa,226.0,debit
C12620-K1,C12620,american express,credit,14019,520.0,150.0,american express,190.0,credit
C08856-K1,C08856,visa,debit,21286,555.0,150.0,visa,226.0,debit
C08999-K1,C08999,visa,debit,11298,321.0,150.0,visa,195.0,debit
C08463-K1,C08463,visa,credit,18131,321.0,150.0,visa,226.0,credit
C10893-K1,C10893,mastercard,credit,21685,555.0,119.0,mastercard,224.0,credit
C07794-K1,C07794,visa,debit,19820,140.0,150.0,visa,226.0,debit
C01255-K1,C01255,american express,credit,11656,399.0,150.0,american express,223.0,credit
C11722-K1,C11722,visa,debit,19932,555.0,150.0,visa,226.0,debit
C09257-K1,C09257,visa,debit,18877,555.0,150.0,visa,226.0,debit
C09080-K1,C09080,visa,debit,18915,265.0,150.0,visa,226.0,debit
C02433-K1,C02433,mastercard,debit,16828,360.0,150.0,mastercard,166.0,debit
C00534-K2,C00534,mastercard,debit,20831,543.0,150.0,mastercard,224.0,debit
C04386-K1,C04386,visa,debit,22564,545.0,185.0,visa,195.0,debit
C08759-K1,C08759,mastercard,credit,12619,556.0,150.0,mastercard,219.0,credit
C08496-K1,C08496,american express,credit,21636,520.0,150.0,american express,190.0,credit
C06756-K1,C06756,visa,debit,14825,189.0,150.0,visa,226.0,debit
C08691-K1,C08691,mastercard,debit,11719,111.0,150.0,mastercard,195.0,debit
C08845-K1,C08845,visa,credit,11928,,150.0,visa,,credit
C03645-K1,C03645,mastercard,credit,22879,211.0,150.0,mastercard,224.0,credit
C08380-K1,C08380,visa,debit,15501,268.0,150.0,visa,166.0,debit
C07965-K1,C07965,visa,debit,12974,169.0,150.0,visa,195.0,debit
C02312-K1,C02312,mastercard,debit,10101,555.0,141.0,mastercard,224.0,debit
C11596-K1,C11596,visa,credit,13866,433.0,150.0,visa,226.0,credit
C06036-K1,C06036,visa,debit,14123,540.0,106.0,visa,226.0,debit
C09141-K1,C09141,visa,debit,14237,361.0,150.0,visa,226.0,debit
C02714-K1,C02714,mastercard,debit,15364,516.0,150.0,mastercard,117.0,debit
C08527-K1,C08527,mastercard,debit,11196,543.0,150.0,mastercard,224.0,debit
C05814-K1,C05814,discover,debit,23527,327.0,150.0,discover,100.0,debit
C12165-K1,C12165,visa,credit,11760,555.0,150.0,visa,226.0,credit
C09390-K1,C09390,visa,debit,14935,349.0,117.0,visa,102.0,debit
C08491-K1,C08491,visa,credit,18515,555.0,146.0,visa,137.0,credit
C02541-K1,C02541,mastercard,debit,17826,543.0,150.0,mastercard,224.0,debit
C06205-K2,C06205,mastercard,credit,20066,555.0,102.0,mastercard,195.0,credit
C11926-K1,C11926,visa,debit,10161,555.0,150.0,visa,226.0,debit
C10720-K1,C10720,mastercard,debit,12967,543.0,150.0,mastercard,224.0,debit
C04514-K1,C04514,mastercard,debit,14760,310.0,150.0,mastercard,224.0,debit
C08174-K1,C08174,visa,debit,18047,188.0,150.0,visa,226.0,debit
C06008-K1,C06008,mastercard,debit,16613,543.0,150.0,mastercard,224.0,debit
C04626-K1,C04626,visa,debit,19311,100.0,150.0,visa,166.0,debit
C05449-K1,C05449,visa,credit,11828,236.0,150.0,visa,226.0,credit
C07237-K1,C07237,visa,debit,12151,555.0,150.0,visa,226.0,debit
C07828-K1,C07828,visa,debit,19864,555.0,150.0,visa,226.0,debit
C08509-K1,C08509,mastercard,debit,19374,390.0,150.0,mastercard,117.0,debit
C00864-K1,C00864,visa,debit,13983,555.0,150.0,visa,226.0,debit
C13447-K1,C13447,visa,credit,10023,141.0,185.0,visa,226.0,credit
C11791-K1,C11791,mastercard,debit,18518,390.0,150.0,mastercard,195.0,debit
C08839-K2,C08839,mastercard,debit,19792,555.0,150.0,mastercard,,debit
C01469-K1,C01469,visa,debit,12233,555.0,150.0,visa,226.0,debit
C10751-K1,C10751,mastercard,debit,20663,445.0,150.0,mastercard,195.0,debit
C04562-K1,C04562,visa,debit,15183,555.0,150.0,visa,226.0,debit
C03390-K1,C03390,american express,credit,12529,399.0,150.0,american express,132.0,credit
C10429-K1,C10429,american express,credit,21285,399.0,150.0,american express,133.0,credit
C04357-K1,C04357,mastercard,debit,11441,555.0,150.0,mastercard,195.0,debit
C11102-K1,C11102,mastercard,debit,11383,455.0,150.0,mastercard,166.0,debit
C00536-K1,C00536,american express,credit,13999,399.0,150.0,american express,137.0,credit
C07102-K1,C07102,american express,credit,14595,399.0,150.0,american express,150.0,credit
C00651-K1,C00651,mastercard,debit,20382,512.0,150.0,mastercard,224.0,debit
C11857-K1,C11857,visa,debit,19559,555.0,150.0,visa,226.0,debit
C08199-K1,C08199,mastercard,credit,23532,149.0,147.0,mastercard,195.0,credit
C12420-K1,C12420,mastercard,credit,10667,396.0,150.0,mastercard,224.0,credit
C09193-K1,C09193,visa,debit,21870,321.0,150.0,visa,226.0,debit
C05175-K1,C05175,mastercard,credit,14410,496.0,150.0,mastercard,102.0,credit
C06020-K1,C06020,visa,debit,21619,555.0,150.0,visa,226.0,debit
C05855-K1,C05855,visa,debit,21381,550.0,150.0,visa,195.0,debit
C13195-K1,C13195,mastercard,debit,18514,225.0,150.0,mastercard,117.0,debit
C09483-K1,C09483,visa,debit,16985,512.0,150.0,visa,166.0,debit
C10470-K1,C10470,american express,credit,17266,399.0,150.0,american express,137.0,credit
C06629-K1,C06629,mastercard,credit,21998,344.0,150.0,mastercard,137.0,credit
C05077-K1,C05077,mastercard,debit,14706,532.0,150.0,mastercard,224.0,debit
C04773-K1,C04773,visa,debit,23463,555.0,150.0,visa,226.0,debit
C03802-K1,C03802,visa,debit,15272,555.0,150.0,visa,226.0,debit
C11601-K1,C11601,visa,credit,21890,555.0,146.0,visa,226.0,credit
C02584-K1,C02584,visa,debit,13721,555.0,150.0,visa,226.0,debit
C08366-K2,C08366,mastercard,credit,17275,111.0,150.0,mastercard,224.0,credit
C11323-K1,C11323,visa,credit,21128,555.0,119.0,visa,226.0,credit
C01439-K1,C01439,visa,debit,19418,438.0,106.0,visa,137.0,debit
C06358-K2,C06358,mastercard,debit,18512,206.0,150.0,mastercard,229.0,debit
C07368-K1,C07368,visa,debit,12671,,150.0,visa,195.0,debit
C02870-K1,C02870,visa,debit,20890,555.0,150.0,visa,226.0,debit
C03694-K1,C03694,mastercard,credit,23197,555.0,146.0,mastercard,224.0,credit
C01410-K1,C01410,mastercard,debit,20717,390.0,150.0,mastercard,224.0,debit
C08465-K1,C08465,american express,credit,14270,399.0,150.0,american express,137.0,credit
C12888-K1,C12888,visa,credit,12174,555.0,150.0,visa,226.0,credit
C09704-K1,C09704,visa,debit,23257,555.0,150.0,visa,166.0,debit
C00815-K1,C00815,visa,debit,12145,152.0,150.0,visa,195.0,debit
C01501-K1,C01501,american express,credit,14860,555.0,133.0,american express,173.0,credit
C03067-K1,C03067,visa,debit,11628,161.0,150.0,visa,226.0,debit
C03789-K1,C03789,visa,debit,13813,212.0,150.0,visa,226.0,debit
C11159-K1,C11159,visa,credit,21950,181.0,150.0,visa,195.0,credit
C06326-K1,C06326,mastercard,debit,20413,369.0,150.0,mastercard,224.0,debit
C05509-K1,C05509,visa,credit,19569,404.0,150.0,visa,226.0,credit
C01242-K1,C01242,visa,debit,10534,555.0,150.0,visa,226.0,debit
C00583-K1,C00583,visa,credit,18344,545.0,185.0,visa,226.0,credit
C04811-K1,C04811,mastercard,credit,13802,177.0,185.0,mastercard,224.0,credit
C09917-K1,C09917,visa,debit,12523,222.0,150.0,visa,226.0,debit
C10395-K1,C10395,mastercard,debit,21601,543.0,150.0,mastercard,224.0,debit
C07347-K1,C07347,mastercard,debit,21253,555.0,102.0,mastercard,224.0,debit
C09187-K1,C09187,american express,credit,23313,399.0,150.0,american express,118.0,credit
C11787-K1,C11787,mastercard,credit,13335,500.0,185.0,mastercard,224.0,credit
C05049-K1,C05049,visa,debit,21324,555.0,150.0,visa,226.0,debit
C10040-K1,C10040,mastercard,credit,12677,500.0,185.0,mastercard,102.0,credit
C08023-K1,C08023,visa,debit,18235,555.0,150.0,visa,226.0,debit
C11628-K1,C11628,mastercard,credit,14975,225.0,150.0,mastercard,102.0,credit
C08564-K1,C08564,visa,debit,11902,555.0,150.0,visa,195.0,debit
C05404-K1,C05404,visa,debit,15335,555.0,150.0,visa,226.0,debit
C10520-K1,C10520,american express,credit,15370,399.0,150.0,american express,102.0,credit
C03436-K1,C03436,visa,debit,12775,,150.0,visa,166.0,debit
C06427-K1,C06427,mastercard,debit,21583,543.0,150.0,mastercard,224.0,debit
C13448-K1,C13448,american express,credit,14453,399.0,150.0,american express,137.0,credit
C08405-K1,C08405,visa,credit,12011,555.0,146.0,visa,226.0,credit
C10224-K1,C10224,mastercard,credit,22876,562.0,150.0,mastercard,219.0,credit
C00144-K1,C00144,visa,debit,21108,555.0,150.0,visa,226.0,debit
C10988-K1,C10988,mastercard,credit,11232,159.0,150.0,mastercard,102.0,credit
C11015-K1,C11015,american express,credit,20070,399.0,150.0,american express,185.0,credit
C11668-K1,C11668,mastercard,debit,17662,213.0,117.0,mastercard,126.0,debit
C11856-K1,C11856,mastercard,debit,10924,555.0,117.0,mastercard,166.0,debit
C08484-K1,C08484,mastercard,credit,19241,216.0,150.0,mastercard,224.0,credit
C01923-K1,C01923,visa,credit,13058,555.0,150.0,visa,226.0,credit
C04930-K1,C04930,visa,debit,14018,506.0,150.0,visa,226.0,debit
C13399-K1,C13399,visa,debit,18966,555.0,150.0,visa,226.0,debit
C09903-K1,C09903,visa,debit,12823,555.0,150.0,visa,226.0,debit
C01620-K1,C01620,mastercard,credit,12071,481.0,150.0,mastercard,102.0,credit
C09403-K1,C09403,visa,credit,22051,111.0,150.0,visa,195.0,credit
C09433-K1,C09433,mastercard,credit,19811,111.0,150.0,mastercard,141.0,credit
C06763-K1,C06763,visa,credit,12552,169.0,150.0,visa,226.0,credit
C11160-K1,C11160,visa,credit,12110,555.0,150.0,visa,226.0,credit
C03301-K1,C03301,visa,credit,12773,,133.0,visa,,credit
C02952-K1,C02952,visa,debit,14650,555.0,150.0,visa,226.0,debit
C06398-K1,C06398,visa,credit,17439,216.0,150.0,visa,195.0,credit
C01726-K1,C01726,visa,credit,16865,442.0,150.0,visa,226.0,credit
C11894-K1,C11894,visa,credit,12590,,150.0,visa,,credit
C03965-K1,C03965,visa,credit,21551,554.0,150.0,visa,226.0,credit
C05879-K1,C05879,mastercard,debit,10671,275.0,150.0,mastercard,224.0,debit
C12177-K1,C12177,visa,debit,21518,555.0,150.0,visa,226.0,debit
C05090-K1,C05090,visa,credit,11189,555.0,150.0,visa,226.0,credit
C06168-K1,C06168,visa,debit,22611,555.0,150.0,visa,226.0,debit
C10675-K1,C10675,mastercard,debit,18036,275.0,150.0,mastercard,224.0,debit
C05654-K1,C05654,visa,debit,21805,555.0,150.0,visa,226.0,debit
C07403-K1,C07403,visa,debit,10556,555.0,150.0,visa,226.0,debit
C07784-K1,C07784,mastercard,credit,20909,445.0,150.0,mastercard,102.0,credit
C07026-K1,C07026,visa,credit,15359,555.0,150.0,visa,226.0,credit
C10935-K1,C10935,mastercard,debit,16248,532.0,150.0,mastercard,224.0,debit
C09962-K1,C09962,mastercard,credit,22353,554.0,150.0,mastercard,224.0,credit
C04656-K1,C04656,visa,debit,11316,397.0,150.0,visa,226.0,debit
C10284-K1,C10284,mastercard,debit,17282,400.0,150.0,mastercard,195.0,debit
C11171-K1,C11171,visa,debit,16889,111.0,150.0,visa,226.0,debit
C02924-K1,C02924,mastercard,debit,16562,225.0,150.0,mastercard,117.0,debit
C05213-K1,C05213,american express,credit,17896,399.0,150.0,american express,236.0,credit
C04355-K1,C04355,mastercard,debit,21044,225.0,150.0,mastercard,224.0,debit
C03101-K1,C03101,mastercard,debit,22510,543.0,150.0,mastercard,224.0,debit
C09716-K1,C09716,mastercard,debit,13572,543.0,150.0,mastercard,224.0,debit
C07723-K1,C07723,american express,credit,16541,399.0,150.0,american express,146.0,credit
C06401-K1,C06401,mastercard,debit,19711,390.0,150.0,mastercard,224.0,debit
C07030-K1,C07030,visa,debit,13107,555.0,150.0,visa,226.0,debit
C04461-K1,C04461,visa,credit,20802,302.0,150.0,visa,226.0,credit
C02265-K1,C02265,visa,debit,22804,555.0,150.0,visa,226.0,debit
C06397-K1,C06397,american express,credit,13968,399.0,150.0,american express,198.0,credit
C12469-K1,C12469,visa,debit,11451,,150.0,visa,166.0,debit
C12029-K1,C12029,visa,debit,16119,555.0,150.0,visa,226.0,debit
C00338-K1,C00338,mastercard,debit,10555,390.0,150.0,mastercard,224.0,debit
C08991-K1,C08991,mastercard,debit,16852,555.0,146.0,mastercard,166.0,debit
C09840-K1,C09840,american express,credit,10540,399.0,150.0,american express,188.0,credit
C08517-K1,C08517,visa,debit,10043,555.0,150.0,visa,226.0,debit
C07296-K1,C07296,mastercard,credit,23103,469.0,203.0,mastercard,195.0,credit
C03513-K1,C03513,visa,credit,17138,583.0,150.0,visa,195.0,credit
C02598-K1,C02598,visa,debit,10033,555.0,150.0,visa,195.0,debit
C10138-K1,C10138,visa,credit,15911,410.0,150.0,visa,226.0,credit
C00741-K1,C00741,visa,debit,14799,321.0,150.0,visa,226.0,debit
C09527-K1,C09527,american express,credit,15532,399.0,150.0,american express,146.0,credit
C00877-K1,C00877,american express,credit,15225,399.0,150.0,american express,137.0,credit
C10621-K1,C10621,mastercard,debit,21059,555.0,150.0,mastercard,224.0,debit
C10999-K1,C10999,american express,credit,22871,399.0,150.0,american express,137.0,credit
C10372-K1,C10372,american express,credit,11021,399.0,150.0,american express,118.0,credit
C13155-K1,C13155,american express,credit,21795,399.0,150.0,american express,185.0,credit
C00438-K1,C00438,visa,debit,11736,555.0,150.0,visa,226.0,debit
C04272-K1,C04272,mastercard,debit,15824,310.0,150.0,mastercard,224.0,debit
C10759-K1,C10759,mastercard,debit,13576,127.0,150.0,mastercard,224.0,debit
C13429-K1,C13429,visa,credit,23264,442.0,150.0,visa,226.0,credit
C07938-K1,C07938,mastercard,debit,16243,369.0,150.0,mastercard,224.0,debit
C12955-K1,C12955,mastercard,debit,11702,555.0,150.0,mastercard,117.0,debit
C06212-K1,C06212,visa,debit,14728,321.0,150.0,visa,226.0,debit
C03070-K1,C03070,american express,debit,17418,555.0,117.0,american express,166.0,debit
C10633-K1,C10633,american express,credit,10329,399.0,150.0,american express,236.0,credit
C06134-K2,C06134,mastercard,debit,21922,512.0,150.0,mastercard,117.0,debit
C02291-K1,C02291,visa,credit,22232,554.0,150.0,visa,226.0,credit
C11360-K1,C11360,mastercard,debit,15497,555.0,150.0,mastercard,102.0,debit
C02363-K1,C02363,mastercard,debit,10872,367.0,150.0,mastercard,117.0,debit
C00840-K1,C00840,visa,credit,19162,,193.0,visa,,credit
C08306-K1,C08306,visa,credit,20214,100.0,150.0,visa,195.0,credit
C10389-K1,C10389,mastercard,debit,12094,225.0,150.0,mastercard,224.0,debit
C08016-K1,C08016,visa,credit,20795,555.0,150.0,visa,226.0,credit
C04533-K1,C04533,mastercard,credit,19773,111.0,150.0,mastercard,219.0,credit
C06028-K1,C06028,mastercard,debit,21054,390.0,150.0,mastercard,224.0,debit
C02916-K1,C02916,mastercard,credit,16164,273.0,185.0,mastercard,224.0,credit
C08163-K1,C08163,visa,credit,11790,555.0,150.0,visa,226.0,credit
C00245-K1,C00245,visa,debit,18552,555.0,150.0,visa,226.0,debit
C02177-K1,C02177,visa,debit,18993,418.0,150.0,visa,195.0,debit
C00034-K1,C00034,visa,debit,12685,555.0,150.0,visa,226.0,debit
C04719-K1,C04719,american express,credit,10840,399.0,150.0,american express,137.0,credit
C03303-K1,C03303,american express,credit,12029,399.0,150.0,american express,118.0,credit
C05589-K1,C05589,visa,credit,11125,555.0,150.0,visa,226.0,credit
C04142-K1,C04142,visa,debit,16747,555.0,150.0,visa,226.0,debit
C09663-K1,C09663,mastercard,credit,21641,514.0,150.0,mastercard,224.0,credit
C01006-K1,C01006,visa,debit,20316,555.0,150.0,visa,226.0,debit
C04260-K1,C04260,mastercard,debit,23055,310.0,150.0,mastercard,224.0,debit
C09628-K1,C09628,mastercard,debit,22948,572.0,150.0,mastercard,195.0,debit
C04516-K1,C04516,mastercard,credit,19138,345.0,150.0,mastercard,137.0,credit
C06986-K1,C06986,visa,debit,23107,555.0,102.0,visa,138.0,debit
C09440-K1,C09440,mastercard,credit,12691,555.0,213.0,mastercard,224.0,credit
C11340-K1,C11340,visa,credit,21294,336.0,150.0,visa,226.0,credit
C10610-K1,C10610,visa,credit,11741,555.0,150.0,visa,162.0,credit
C09401-K1,C09401,visa,debit,20932,124.0,150.0,visa,226.0,debit
C10880-K1,C10880,visa,debit,10620,555.0,142.0,visa,102.0,debit
C10004-K1,C10004,mastercard,debit,13120,512.0,150.0,mastercard,117.0,debit
C00342-K1,C00342,mastercard,debit,19994,517.0,150.0,mastercard,224.0,debit
C03025-K1,C03025,american express,credit,18589,399.0,150.0,american express,146.0,credit
C06746-K1,C06746,mastercard,debit,17339,310.0,150.0,mastercard,224.0,debit
C04528-K1,C04528,visa,debit,23084,402.0,150.0,visa,226.0,debit
C03986-K1,C03986,visa,debit,10658,111.0,150.0,visa,226.0,debit
C07848-K1,C07848,visa,debit,15122,591.0,150.0,visa,226.0,debit
C07051-K1,C07051,mastercard,credit,17741,372.0,150.0,mastercard,137.0,credit
C12777-K1,C12777,american express,credit,22057,399.0,150.0,american express,137.0,credit
C07840-K1,C07840,visa,debit,16112,,150.0,visa,166.0,debit
C02986-K2,C02986,mastercard,debit,15409,213.0,146.0,mastercard,166.0,debit
C08011-K1,C08011,american express,credit,15337,399.0,150.0,american express,236.0,credit
C01931-K1,C01931,visa,credit,18198,555.0,150.0,visa,226.0,credit
C09990-K1,C09990,visa,credit,18075,277.0,144.0,visa,195.0,credit
C03191-K1,C03191,mastercard,credit,10151,481.0,150.0,mastercard,102.0,credit
C07993-K1,C07993,american express,credit,13796,399.0,150.0,american express,185.0,credit
C06288-K1,C06288,visa,debit,19007,418.0,150.0,visa,195.0,debit
C00580-K1,C00580,american express,credit,22320,399.0,150.0,american express,118.0,credit
