customer_id,total_cards,first_seen,home_region,total_txns
C12686,1,2016-07-08 15:59:31,299.0,24
C07173,2,2016-07-08 16:03:22,441.0,37
C11599,1,2016-07-08 16:03:45,330.0,23
C04339,1,2016-07-08 16:04:00,387.0,8
C01646,1,2016-07-08 16:09:27,472.0,2
C00263,1,2016-07-08 16:12:57,,9
C12515,1,2016-07-08 16:13:23,469.0,53
C03432,2,2016-07-08 16:14:53,123.0,130
C11446,1,2016-07-08 16:15:16,181.0,14
C03479,1,2016-07-08 16:20:18,,17
C09461,1,2016-07-08 16:22:29,,9
C00532,1,2016-07-08 16:24:17,,6
C01175,1,2016-07-08 16:24:42,,1
C10374,1,2016-07-08 16:25:43,,40
C10238,1,2016-07-08 16:25:58,327.0,63
C08627,1,2016-07-08 16:27:25,264.0,23
C03158,1,2016-07-08 16:31:58,264.0,24
C11428,1,2016-07-08 16:32:16,272.0,15
C10552,2,2016-07-08 16:34:27,143.0,36
C10259,1,2016-07-08 16:36:41,299.0,9
C09163,1,2016-07-08 16:41:01,299.0,4
C09430,2,2016-07-08 16:42:47,181.0,104
C08720,1,2016-07-08 16:44:40,,4
C09330,1,2016-07-08 16:46:20,498.0,10
C02023,1,2016-07-08 16:47:41,325.0,11
C03519,1,2016-07-08 16:47:41,384.0,25
C12416,1,2016-07-08 16:59:11,299.0,5
C12146,2,2016-07-08 16:59:14,299.0,111
C01285,1,2016-07-08 16:59:25,181.0,45
C12009,1,2016-07-08 16:59:39,143.0,24
C01135,1,2016-07-08 17:05:46,264.0,13
C11101,1,2016-07-08 17:07:29,,5
C02154,1,2016-07-08 17:08:57,205.0,2
C13503,2,2016-07-08 17:09:48,472.0,16
C05343,1,2016-07-08 17:10:26,315.0,13
C13011,1,2016-07-08 17:15:59,143.0,5
C00906,1,2016-07-08 17:18:11,170.0,3
C13052,1,2016-07-08 17:19:26,299.0,17
C09966,1,2016-07-08 17:24:47,205.0,23
C01458,1,2016-07-08 17:26:11,299.0,15
C09022,1,2016-07-08 17:29:08,,12
C08010,2,2016-07-08 17:30:28,469.0,125
C06784,1,2016-07-08 17:37:55,512.0,68
C08854,1,2016-07-08 17:38:12,472.0,14
C12776,1,2016-07-08 17:40:17,330.0,1
C07082,1,2016-07-08 17:40:38,,2
C02394,1,2016-07-08 17:44:07,,7
C04077,1,2016-07-08 17:50:53,,31
C13230,2,2016-07-08 17:53:34,315.0,41
C11663,1,2016-07-08 17:54:32,327.0,49
C07727,1,2016-07-08 17:54:39,184.0,23
C03381,1,2016-07-08 17:55:27,502.0,36
C00767,1,2016-07-08 17:56:22,,3
C00622,1,2016-07-08 18:01:50,143.0,1
C13070,1,2016-07-08 18:07:51,,7
C07346,1,2016-07-08 18:08:39,264.0,7
C09600,1,2016-07-08 18:11:38,337.0,11
C03675,1,2016-07-08 18:12:01,387.0,24
C07473,1,2016-07-08 18:13:14,264.0,36
C06200,1,2016-07-08 18:15:28,325.0,42
C01820,1,2016-07-08 18:17:13,325.0,2
C03448,1,2016-07-08 18:19:10,,2
C00756,1,2016-07-08 18:19:24,269.0,13
C02387,1,2016-07-08 18:23:52,231.0,33
C05161,1,2016-07-08 18:24:14,,3
C08885,1,2016-07-08 18:26:19,476.0,23
C02045,1,2016-07-08 18:26:50,123.0,14
C09442,1,2016-07-08 18:28:06,,27
C04170,1,2016-07-08 18:28:16,,13
C11129,1,2016-07-08 18:35:09,204.0,22
C09769,1,2016-07-08 18:38:19,123.0,1
C05284,2,2016-07-08 18:41:57,327.0,54
C11459,2,2016-07-08 18:42:34,472.0,41
C00649,1,2016-07-08 18:43:36,,10
C00214,2,2016-07-08 18:47:01,384.0,20
C11562,1,2016-07-08 18:48:15,441.0,2
C00845,1,2016-07-08 18:51:39,325.0,5
C12141,1,2016-07-08 18:55:23,253.0,5
C01005,1,2016-07-08 19:00:22,204.0,11
C09929,1,2016-07-08 19:05:02,299.0,47
C09431,2,2016-07-08 19:09:26,225.0,56
C01936,2,2016-07-08 19:12:58,264.0,99
C00898,1,2016-07-08 19:13:27,204.0,13
C11633,2,2016-07-08 19:17:43,325.0,67
C08689,1,2016-07-08 19:19:30,181.0,3
C07444,1,2016-07-08 19:19:48,264.0,6
C01147,1,2016-07-08 19:21:15,123.0,7
C09435,1,2016-07-08 19:24:32,,4
C11996,2,2016-07-08 19:26:39,272.0,34
C00280,2,2016-07-08 19:26:44,251.0,129
C05367,1,2016-07-08 19:28:01,,21
C02987,1,2016-07-08 19:32:06,,4
C11792,1,2016-07-08 19:33:57,123.0,39
C09679,1,2016-07-08 19:36:33,472.0,26
C01169,1,2016-07-08 19:39:26,315.0,73
C06372,1,2016-07-08 19:40:01,181.0,24
C01035,1,2016-07-08 19:40:52,,13
C02863,1,2016-07-08 19:43:36,337.0,8
C03943,1,2016-07-08 19:45:32,299.0,18
C06635,1,2016-07-08 19:49:04,264.0,14
C00733,1,2016-07-08 19:52:10,387.0,5
C11168,1,2016-07-08 19:56:09,,11
C01426,1,2016-07-08 19:57:48,,24
C02239,2,2016-07-08 20:05:35,177.0,12
C11802,1,2016-07-08 20:06:53,126.0,1
C09829,1,2016-07-08 20:09:56,337.0,18
C04787,1,2016-07-08 20:14:23,299.0,7
C05605,1,2016-07-08 20:20:41,264.0,47
C11717,2,2016-07-08 20:20:47,387.0,33
C09607,1,2016-07-08 20:22:05,205.0,10
C03796,1,2016-07-08 20:25:27,184.0,13
C12867,1,2016-07-08 20:25:27,204.0,99
C04166,1,2016-07-08 20:32:39,226.0,33
C00233,1,2016-07-08 20:33:50,,2
C09337,1,2016-07-08 20:35:25,,13
C01153,1,2016-07-08 20:37:00,,2
C05147,1,2016-07-08 20:38:00,181.0,3
C02075,1,2016-07-08 20:40:28,,9
C00073,2,2016-07-08 20:42:24,,101
C10573,1,2016-07-08 20:46:24,,4
C12578,1,2016-07-08 20:46:52,330.0,44
C10085,1,2016-07-08 20:47:57,,2
C06623,1,2016-07-08 20:48:21,,4
C00589,1,2016-07-08 20:56:32,330.0,2
C02033,1,2016-07-08 20:58:20,,20
C09919,1,2016-07-08 20:58:22,,4
C11632,1,2016-07-08 20:59:18,181.0,3
C12198,1,2016-07-08 21:00:01,,2
C11528,1,2016-07-08 21:03:20,184.0,20
C12545,1,2016-07-08 21:06:38,,1
C02474,2,2016-07-08 21:12:02,184.0,37
C10738,1,2016-07-08 21:16:27,205.0,6
C00940,1,2016-07-08 21:17:13,181.0,7
C05416,1,2016-07-08 21:21:09,231.0,15
C06185,1,2016-07-08 21:21:56,,8
C03375,1,2016-07-08 21:26:17,225.0,1
C12983,1,2016-07-08 21:26:18,299.0,206
C13253,2,2016-07-08 21:27:01,220.0,28
C13037,1,2016-07-08 21:28:42,253.0,11
C00464,1,2016-07-08 21:33:00,,3
C01482,1,2016-07-08 21:33:42,299.0,18
C05943,1,2016-07-08 21:33:48,204.0,10
C01863,1,2016-07-08 21:36:46,191.0,6
C01605,1,2016-07-08 21:39:24,177.0,31
C10889,2,2016-07-08 21:39:26,264.0,48
C09880,1,2016-07-08 21:39:27,472.0,4
C00479,1,2016-07-08 21:40:19,315.0,5
C02793,1,2016-07-08 21:40:52,325.0,57
C01394,1,2016-07-08 21:43:03,194.0,25
C07511,1,2016-07-08 21:43:19,330.0,6
C06665,2,2016-07-08 21:43:20,441.0,70
C09688,1,2016-07-08 21:44:32,,1
C06407,1,2016-07-08 21:44:41,204.0,18
C03990,1,2016-07-08 21:49:04,264.0,29
C10401,1,2016-07-08 21:51:36,299.0,56
C02590,1,2016-07-08 21:53:18,264.0,7
C08304,1,2016-07-08 21:53:56,,2
C03459,1,2016-07-08 21:55:01,325.0,5
C01034,1,2016-07-08 22:00:53,441.0,19
C00198,1,2016-07-08 22:02:36,498.0,25
C06354,2,2016-07-08 22:04:44,299.0,75
C08383,1,2016-07-08 22:08:04,,3
C02738,1,2016-07-08 22:13:20,299.0,25
C08303,1,2016-07-08 22:13:43,441.0,64
C09502,1,2016-07-08 22:17:34,,6
C07757,1,2016-07-08 22:18:07,299.0,26
C11103,1,2016-07-08 22:22:14,,1
C07961,1,2016-07-08 22:24:43,264.0,13
C02472,1,2016-07-08 22:31:11,,16
C07513,1,2016-07-08 22:39:55,325.0,50
C10465,1,2016-07-08 22:43:30,264.0,5
C04356,1,2016-07-08 22:43:41,,12
C09007,1,2016-07-08 22:44:21,472.0,31
C00797,1,2016-07-08 22:44:35,485.0,10
C09299,2,2016-07-08 22:47:04,498.0,89
C12877,1,2016-07-08 22:50:24,143.0,40
C05797,1,2016-07-08 22:51:03,,24
C02087,2,2016-07-08 22:52:30,330.0,11
C01898,1,2016-07-08 22:54:12,325.0,17
C05948,1,2016-07-08 22:54:50,269.0,10
C02460,2,2016-07-08 22:55:27,299.0,34
C07348,1,2016-07-08 22:56:16,441.0,19
C11610,1,2016-07-08 23:02:48,231.0,16
C04066,1,2016-07-08 23:04:27,,8
C05552,1,2016-07-08 23:06:43,498.0,31
C13137,1,2016-07-08 23:09:25,325.0,10
C04322,1,2016-07-08 23:10:08,,2
C09315,1,2016-07-08 23:13:15,441.0,3
C04422,1,2016-07-08 23:18:20,,2
C00477,2,2016-07-08 23:19:57,330.0,16
C00731,1,2016-07-08 23:20:48,315.0,40
C02131,1,2016-07-08 23:25:01,,26
C01581,1,2016-07-08 23:25:50,,2
C02628,2,2016-07-08 23:29:34,264.0,42
C11307,2,2016-07-08 23:39:14,330.0,40
C12022,1,2016-07-08 23:40:07,,1
C02222,1,2016-07-08 23:40:50,,31
C09290,1,2016-07-08 23:45:00,441.0,91
C06275,1,2016-07-08 23:48:07,325.0,4
C12772,1,2016-07-08 23:50:45,123.0,6
C05297,1,2016-07-08 23:52:45,330.0,2
C08455,1,2016-07-08 23:53:57,204.0,42
C04366,1,2016-07-08 23:57:06,436.0,10
C01733,1,2016-07-08 23:59:05,,16
C00904,1,2016-07-09 00:00:43,,2
C13140,1,2016-07-09 00:02:49,143.0,16
C13021,1,2016-07-09 00:04:37,184.0,6
C02811,1,2016-07-09 00:07:14,494.0,42
C03804,1,2016-07-09 00:11:11,,4
C12994,1,2016-07-09 00:18:31,337.0,1
C01300,2,2016-07-09 00:20:21,315.0,9
C11388,1,2016-07-09 00:22:05,,25
C06797,1,2016-07-09 00:26:44,,5
C02899,1,2016-07-09 00:28:37,315.0,4
C07224,1,2016-07-09 00:29:11,143.0,6
C03304,1,2016-07-09 00:34:58,,1
C10723,1,2016-07-09 00:36:05,330.0,3
C00393,1,2016-07-09 00:36:52,441.0,7
C10615,1,2016-07-09 00:37:36,,11
C10617,1,2016-07-09 00:38:25,299.0,19
C01609,1,2016-07-09 00:44:30,272.0,9
C12195,1,2016-07-09 00:49:35,170.0,2
C07882,1,2016-07-09 00:52:25,498.0,1
C04581,1,2016-07-09 00:53:33,433.0,1
C06362,1,2016-07-09 00:53:34,,50
C07607,2,2016-07-09 00:54:38,191.0,25
C01060,1,2016-07-09 00:54:56,,1
C13170,1,2016-07-09 00:55:16,204.0,15
C01994,1,2016-07-09 01:03:32,420.0,17
C05957,2,2016-07-09 01:09:50,299.0,121
C09235,2,2016-07-09 01:11:04,272.0,23
C01986,1,2016-07-09 01:14:25,324.0,10
C01727,2,2016-07-09 01:16:51,231.0,106
C05490,1,2016-07-09 01:17:12,,6
C10809,1,2016-07-09 01:18:07,269.0,39
C06286,1,2016-07-09 01:25:42,204.0,21
C08167,1,2016-07-09 01:30:32,485.0,9
C01434,1,2016-07-09 01:35:12,,22
C06778,1,2016-07-09 01:35:36,315.0,14
C02812,2,2016-07-09 01:43:04,231.0,26
C00905,1,2016-07-09 01:43:40,170.0,4
C03871,1,2016-07-09 01:44:22,,8
C09695,1,2016-07-09 01:45:01,170.0,6
C11462,1,2016-07-09 01:46:34,428.0,5
C10153,2,2016-07-09 01:49:12,191.0,4
C11471,1,2016-07-09 01:50:49,472.0,3
C12902,2,2016-07-09 01:51:04,143.0,11
C04098,1,2016-07-09 01:51:19,299.0,9
C08367,1,2016-07-09 01:51:52,225.0,52
C09942,1,2016-07-09 01:52:41,315.0,2
C10875,1,2016-07-09 01:57:31,485.0,17
C04252,1,2016-07-09 01:57:46,177.0,18
C04648,1,2016-07-09 02:10:17,387.0,7
C00657,1,2016-07-09 02:12:12,204.0,24
C00124,1,2016-07-09 02:13:31,299.0,2
C01723,1,2016-07-09 02:13:35,184.0,35
C06308,1,2016-07-09 02:20:23,184.0,12
C05648,1,2016-07-09 02:26:31,512.0,21
C04936,1,2016-07-09 02:27:02,,2
C04521,1,2016-07-09 02:29:04,,9
C04566,1,2016-07-09 02:32:48,272.0,42
C11191,1,2016-07-09 02:38:52,,23
C04814,1,2016-07-09 02:38:58,315.0,8
C05484,1,2016-07-09 02:42:24,231.0,12
C04360,1,2016-07-09 02:45:12,498.0,4
C10131,1,2016-07-09 02:45:42,,8
C13543,1,2016-07-09 02:46:14,,1
C09606,1,2016-07-09 02:48:11,,9
C06341,1,2016-07-09 03:04:31,264.0,3
C09725,1,2016-07-09 03:04:54,444.0,5
C03036,1,2016-07-09 03:05:32,226.0,26
C06108,1,2016-07-09 03:12:56,485.0,33
C07551,1,2016-07-09 03:13:06,123.0,3
C11192,1,2016-07-09 03:13:09,308.0,7
C04796,1,2016-07-09 03:17:13,,12
C08993,1,2016-07-09 03:30:33,315.0,51
C09757,1,2016-07-09 03:30:48,315.0,59
C11131,1,2016-07-09 03:38:51,,10
C05221,1,2016-07-09 03:53:47,264.0,2
C11770,1,2016-07-09 04:06:57,512.0,12
C09198,1,2016-07-09 04:12:13,343.0,2
C10983,1,2016-07-09 04:12:45,,19
C07067,1,2016-07-09 04:14:04,337.0,18
C12383,1,2016-07-09 04:15:10,,1
C00606,1,2016-07-09 04:23:12,,25
C01619,2,2016-07-09 04:29:44,123.0,47
C05554,1,2016-07-09 04:29:51,,10
C07975,1,2016-07-09 04:41:12,,11
C05773,1,2016-07-09 05:16:54,,1
C03298,1,2016-07-09 05:21:47,220.0,3
C11840,1,2016-07-09 05:27:41,,10
C08150,1,2016-07-09 05:30:07,420.0,1
C02446,1,2016-07-09 05:58:43,299.0,18
C03980,1,2016-07-09 06:15:22,325.0,34
C11750,1,2016-07-09 06:52:54,,15
C02967,1,2016-07-09 07:01:45,325.0,7
C05234,1,2016-07-09 07:14:39,,13
C02582,1,2016-07-09 07:39:47,,7
C09051,2,2016-07-09 08:34:27,315.0,14
C07001,1,2016-07-09 08:54:40,299.0,7
C09625,1,2016-07-09 09:13:43,469.0,1
C01690,1,2016-07-09 11:56:13,269.0,17
C03228,1,2016-07-09 12:17:00,,3
C00914,1,2016-07-09 12:23:30,204.0,49
C00807,1,2016-07-09 12:32:45,177.0,2
C08797,1,2016-07-09 12:45:16,330.0,98
C00828,1,2016-07-09 12:46:25,,1
C13183,1,2016-07-09 12:49:56,472.0,1
C03964,1,2016-07-09 12:52:51,191.0,8
C02188,1,2016-07-09 12:59:53,,19
C09151,1,2016-07-09 13:01:23,231.0,5
C13124,1,2016-07-09 13:08:34,,19
C03223,1,2016-07-09 13:17:31,476.0,8
C06900,1,2016-07-09 13:17:39,264.0,7
C06737,1,2016-07-09 13:20:29,,22
C10145,1,2016-07-09 13:26:31,264.0,2
C13204,1,2016-07-09 13:27:03,,11
C09035,1,2016-07-09 13:29:28,191.0,14
C12905,1,2016-07-09 13:35:05,337.0,3
C05728,1,2016-07-09 13:40:23,226.0,44
C12451,1,2016-07-09 13:42:26,184.0,2
C04556,2,2016-07-09 13:57:37,299.0,37
C10964,1,2016-07-09 14:00:39,476.0,23
C13505,1,2016-07-09 14:04:57,436.0,1
C10063,1,2016-07-09 14:13:11,143.0,13
C10287,1,2016-07-09 14:13:58,231.0,18
C10088,2,2016-07-09 14:15:30,205.0,5
C07732,1,2016-07-09 14:22:58,123.0,10
C09708,1,2016-07-09 14:24:10,,10
C01566,1,2016-07-09 14:27:14,264.0,2
C05861,1,2016-07-09 14:28:59,315.0,18
C08310,1,2016-07-09 14:35:05,,4
C04195,1,2016-07-09 14:40:19,,2
C02908,1,2016-07-09 14:44:08,299.0,48
C07887,2,2016-07-09 14:44:11,253.0,19
C02341,1,2016-07-09 14:46:16,384.0,37
C13100,1,2016-07-09 14:47:06,485.0,5
C09038,1,2016-07-09 14:51:16,264.0,1
C10574,1,2016-07-09 14:54:30,299.0,67
C11526,1,2016-07-09 14:57:15,512.0,39
C01123,1,2016-07-09 14:59:40,143.0,6
C07885,2,2016-07-09 15:02:25,143.0,33
C09478,1,2016-07-09 15:07:42,264.0,19
C11430,1,2016-07-09 15:10:21,330.0,3
C03446,1,2016-07-09 15:12:27,123.0,5
C01237,1,2016-07-09 15:15:32,433.0,2
C05600,1,2016-07-09 15:16:44,,19
C13243,1,2016-07-09 15:17:06,264.0,32
C02504,1,2016-07-09 15:18:02,264.0,12
C00922,1,2016-07-09 15:19:15,181.0,16
C03981,1,2016-07-09 15:21:36,498.0,12
C04176,1,2016-07-09 15:23:17,226.0,10
C01494,1,2016-07-09 15:27:01,,16
C10525,1,2016-07-09 15:27:19,264.0,28
C09842,1,2016-07-09 15:28:37,,10
C01823,1,2016-07-09 15:36:41,337.0,31
C00156,2,2016-07-09 15:37:48,204.0,26
C01137,1,2016-07-09 15:38:08,,30
C05260,1,2016-07-09 15:43:27,310.0,9
C03123,1,2016-07-09 15:50:27,,3
C00430,1,2016-07-09 15:54:50,191.0,12
C00851,1,2016-07-09 15:56:37,264.0,11
C10531,1,2016-07-09 15:59:06,337.0,38
C12001,2,2016-07-09 16:00:10,225.0,30
C11440,1,2016-07-09 16:03:32,,3
C02042,1,2016-07-09 16:04:30,315.0,14
C00787,1,2016-07-09 16:07:52,272.0,10
C04395,1,2016-07-09 16:09:27,299.0,4
C06111,1,2016-07-09 16:11:47,204.0,31
C10187,1,2016-07-09 16:14:33,126.0,29
C04795,1,2016-07-09 16:16:15,,13
C01777,1,2016-07-09 16:22:49,205.0,3
C03821,1,2016-07-09 16:23:39,299.0,3
C02818,1,2016-07-09 16:25:08,,23
C09202,1,2016-07-09 16:25:33,143.0,4
C03881,1,2016-07-09 16:27:58,126.0,27
C12291,1,2016-07-09 16:28:55,181.0,15
C11232,1,2016-07-09 16:30:16,264.0,37
C11865,1,2016-07-09 16:30:34,123.0,23
C08815,1,2016-07-09 16:31:12,,4
C06794,1,2016-07-09 16:33:47,327.0,1
C09106,1,2016-07-09 16:46:27,472.0,11
C08638,1,2016-07-09 16:47:26,,2
C11624,1,2016-07-09 16:49:17,203.0,9
C06149,1,2016-07-09 16:50:04,330.0,8
C00410,1,2016-07-09 16:58:01,299.0,25
C01881,1,2016-07-09 16:58:59,330.0,11
C09583,1,2016-07-09 17:00:51,,10
C02751,1,2016-07-09 17:02:44,330.0,3
C10879,1,2016-07-09 17:03:22,,27
C08161,1,2016-07-09 17:07:31,512.0,18
C01547,1,2016-07-09 17:07:51,299.0,7
C01070,1,2016-07-09 17:18:39,264.0,12
C00353,1,2016-07-09 17:19:43,,27
C00460,1,2016-07-09 17:23:18,123.0,10
C12066,1,2016-07-09 17:27:35,387.0,13
C06402,1,2016-07-09 17:31:35,272.0,6
C03484,1,2016-07-09 17:32:33,,2
C05233,1,2016-07-09 17:34:04,143.0,6
C11026,1,2016-07-09 17:34:46,231.0,7
C11198,1,2016-07-09 17:37:13,123.0,30
C05410,1,2016-07-09 17:37:48,143.0,34
C06469,4,2016-07-09 17:38:03,231.0,25
C05868,1,2016-07-09 17:41:00,,74
C12448,1,2016-07-09 17:47:34,,4
C10132,1,2016-07-09 17:51:52,,9
C05372,1,2016-07-09 17:52:49,264.0,9
C07159,1,2016-07-09 17:54:28,,3
C13143,1,2016-07-09 17:55:04,436.0,42
C11541,1,2016-07-09 17:58:29,,1
C05680,2,2016-07-09 18:01:02,,3
C02718,1,2016-07-09 18:02:26,512.0,52
C01030,1,2016-07-09 18:03:40,123.0,18
C01464,1,2016-07-09 18:05:18,126.0,2
C10171,1,2016-07-09 18:14:41,204.0,55
C01144,1,2016-07-09 18:15:04,,7
C01403,1,2016-07-09 18:15:51,299.0,22
C05556,1,2016-07-09 18:15:54,205.0,16
C06103,1,2016-07-09 18:17:14,269.0,6
C06210,1,2016-07-09 18:25:52,337.0,27
C01197,1,2016-07-09 18:29:53,226.0,2
C08559,1,2016-07-09 18:30:03,,1
C04940,1,2016-07-09 18:30:30,231.0,7
C08679,1,2016-07-09 18:32:03,177.0,13
C06712,1,2016-07-09 18:37:40,325.0,5
C02315,1,2016-07-09 18:37:47,,17
C02560,1,2016-07-09 18:39:30,,1
C10113,2,2016-07-09 18:40:07,299.0,17
C05584,1,2016-07-09 18:41:49,,1
C03279,1,2016-07-09 18:43:23,,17
C10501,1,2016-07-09 18:44:29,,2
C05046,2,2016-07-09 18:45:34,330.0,42
C03872,1,2016-07-09 18:53:33,123.0,23
C02377,1,2016-07-09 18:54:20,310.0,12
C04804,1,2016-07-09 18:55:15,,2
C02101,1,2016-07-09 19:02:11,,23
C07281,1,2016-07-09 19:04:16,264.0,14
C08998,2,2016-07-09 19:04:28,122.0,2
C09629,1,2016-07-09 19:04:47,325.0,80
C09993,1,2016-07-09 19:04:54,,2
C12453,1,2016-07-09 19:07:11,143.0,1
C09206,4,2016-07-09 19:13:13,123.0,111
C07755,1,2016-07-09 19:16:13,,4
C12732,1,2016-07-09 19:20:30,264.0,10
C09712,1,2016-07-09 19:22:13,264.0,3
C03538,1,2016-07-09 19:23:42,299.0,19
C07352,1,2016-07-09 19:24:59,330.0,31
C01383,1,2016-07-09 19:26:51,122.0,4
C10862,1,2016-07-09 19:27:20,226.0,37
C00267,1,2016-07-09 19:28:36,494.0,18
C03885,1,2016-07-09 19:30:25,272.0,21
C11508,2,2016-07-09 19:35:40,264.0,4
C04160,1,2016-07-09 19:36:17,325.0,10
C02438,1,2016-07-09 19:37:13,469.0,21
C07782,1,2016-07-09 19:37:40,,12
C00796,1,2016-07-09 19:37:55,387.0,64
C08776,1,2016-07-09 19:40:56,,11
C09997,1,2016-07-09 19:42:37,,12
C05264,1,2016-07-09 19:43:53,315.0,21
C07676,1,2016-07-09 19:44:13,204.0,33
C00860,1,2016-07-09 19:46:35,123.0,4
C01760,1,2016-07-09 19:49:43,310.0,6
C02073,1,2016-07-09 19:51:21,191.0,9
C09347,1,2016-07-09 19:53:57,204.0,75
C13270,1,2016-07-09 19:54:15,,3
C01548,1,2016-07-09 19:54:37,387.0,3
C10716,1,2016-07-09 19:54:49,264.0,14
C07459,1,2016-07-09 19:55:07,315.0,11
C12002,1,2016-07-09 19:56:15,,15
C04540,1,2016-07-09 19:56:31,205.0,3
C08817,1,2016-07-09 19:57:29,143.0,23
C06446,1,2016-07-09 20:04:52,441.0,19
C03018,1,2016-07-09 20:06:31,,2
C08830,1,2016-07-09 20:07:15,,6
C01460,1,2016-07-09 20:10:01,492.0,14
C09665,1,2016-07-09 20:10:58,,6
C06116,1,2016-07-09 20:13:14,110.0,15
C07225,1,2016-07-09 20:17:10,251.0,2
C01472,1,2016-07-09 20:20:14,,3
C10736,1,2016-07-09 20:28:27,272.0,8
C03991,1,2016-07-09 20:29:41,177.0,47
C12861,1,2016-07-09 20:37:24,110.0,13
C13489,1,2016-07-09 20:41:12,485.0,55
C11932,1,2016-07-09 20:46:51,272.0,3
C02850,1,2016-07-09 20:48:16,272.0,2
C08760,1,2016-07-09 20:52:18,184.0,20
C12774,1,2016-07-09 20:53:03,325.0,90
C07717,1,2016-07-09 20:54:24,325.0,25
C10966,1,2016-07-09 20:55:53,,5
C12184,3,2016-07-09 20:56:59,472.0,14
C05611,1,2016-07-09 20:58:29,253.0,28
C10971,1,2016-07-09 21:02:00,,14
C09672,1,2016-07-09 21:02:21,,1
C12940,1,2016-07-09 21:06:16,,2
C09063,1,2016-07-09 21:06:36,337.0,58
C09338,1,2016-07-09 21:08:03,337.0,15
C06389,2,2016-07-09 21:10:32,181.0,9
C00539,1,2016-07-09 21:21:19,436.0,5
C08348,1,2016-07-09 21:22:09,325.0,124
C01131,1,2016-07-09 21:24:04,204.0,28
C11879,1,2016-07-09 21:27:03,299.0,20
C08239,2,2016-07-09 21:31:20,,9
C10444,1,2016-07-09 21:32:51,299.0,6
C03755,1,2016-07-09 21:36:50,436.0,28
C01585,1,2016-07-09 21:40:20,272.0,2
C08361,1,2016-07-09 21:41:16,337.0,17
C02993,1,2016-07-09 21:42:21,,2
C07464,1,2016-07-09 21:44:04,143.0,11
C00164,2,2016-07-09 21:44:54,315.0,15
C09830,1,2016-07-09 21:48:20,204.0,6
C00019,1,2016-07-09 21:48:40,194.0,15
C00716,1,2016-07-09 21:49:50,181.0,18
C10734,1,2016-07-09 21:50:58,299.0,21
C13398,1,2016-07-09 21:53:44,203.0,24
C05822,1,2016-07-09 21:54:19,330.0,37
C02840,1,2016-07-09 21:57:09,,10
C06247,1,2016-07-09 22:05:48,,45
C11221,2,2016-07-09 22:07:18,204.0,24
C09297,1,2016-07-09 22:09:39,251.0,43
C12139,1,2016-07-09 22:12:02,143.0,4
C08323,1,2016-07-09 22:13:18,204.0,2
C13255,1,2016-07-09 22:19:08,,2
C01358,1,2016-07-09 22:20:29,315.0,5
C10321,1,2016-07-09 22:23:58,,1
C12034,1,2016-07-09 22:24:50,264.0,15
C08782,1,2016-07-09 22:29:39,337.0,21
C02919,1,2016-07-09 22:35:54,330.0,7
C06876,1,2016-07-09 22:37:43,,1
C09822,1,2016-07-09 22:45:03,330.0,5
C04033,3,2016-07-09 22:45:39,,102
C05734,1,2016-07-09 22:46:25,512.0,9
C11341,1,2016-07-09 22:48:49,387.0,3
C00135,1,2016-07-09 22:49:27,184.0,49
C10644,1,2016-07-09 22:49:52,,79
C02209,1,2016-07-09 22:53:18,264.0,4
C02343,1,2016-07-09 22:55:21,498.0,1
C13262,1,2016-07-09 22:58:52,433.0,3
C11157,1,2016-07-09 23:00:10,436.0,5
C13244,1,2016-07-09 23:04:51,428.0,2
C05369,2,2016-07-09 23:07:16,123.0,25
C00244,1,2016-07-09 23:09:03,191.0,25
C00857,2,2016-07-09 23:10:26,264.0,6
C09924,2,2016-07-09 23:10:30,264.0,11
C09514,1,2016-07-09 23:11:05,,10
C03914,1,2016-07-09 23:12:47,,1
C01890,1,2016-07-09 23:13:20,,87
C05439,1,2016-07-09 23:15:29,,4
C13370,1,2016-07-09 23:16:12,,24
C06465,1,2016-07-09 23:16:39,,2
C06244,1,2016-07-09 23:18:11,,3
C08152,1,2016-07-09 23:18:43,122.0,4
C10149,2,2016-07-09 23:27:18,299.0,90
C04343,1,2016-07-09 23:28:20,204.0,3
C13272,1,2016-07-09 23:29:29,264.0,38
C13315,1,2016-07-09 23:29:54,272.0,16
C00538,1,2016-07-09 23:32:28,337.0,4
C05684,1,2016-07-09 23:38:12,315.0,28
C00008,2,2016-07-09 23:46:28,126.0,53
C12243,1,2016-07-09 23:49:31,299.0,3
C11940,1,2016-07-09 23:53:12,264.0,104
C12150,1,2016-07-09 23:53:21,,51
C11617,1,2016-07-10 00:03:09,299.0,40
C04601,2,2016-07-10 00:03:38,,7
C10183,1,2016-07-10 00:06:44,299.0,1
C08343,1,2016-07-10 00:08:18,,2
C10840,1,2016-07-10 00:09:16,,7
C01801,1,2016-07-10 00:09:50,264.0,23
C10781,1,2016-07-10 00:15:27,325.0,8
C01352,1,2016-07-10 00:17:21,181.0,41
C06922,1,2016-07-10 00:22:03,,4
C12348,1,2016-07-10 00:27:38,,5
C04131,2,2016-07-10 00:28:12,181.0,2
C09259,1,2016-07-10 00:29:20,,13
C02068,1,2016-07-10 00:33:12,123.0,16
C12632,1,2016-07-10 00:36:01,272.0,24
C05624,1,2016-07-10 00:39:01,,9
C05331,1,2016-07-10 00:39:19,269.0,2
C09674,1,2016-07-10 00:41:56,,6
